ano,clube,xg,xg_sof,rem,rem_sof,dist_rem,dist_rem_sof,xg_por_rem,xg_por_rem_sof,rem_fora_pct,rem_fora_sof_pct,toques,toques_sof,entradas,entradas_corrida,entradas_cruz,posse,passes,passes_pct,longos_pct,prog,terco,intel,cruz,cruz_pct,posicional,contra,contra_rem_pct,ppda,ppda_sof,recup,recup_curto,intens,duelos_pct,duel_def_pct,duel_aer_pct,duel_of_pct,intercep,carrinhos,faltas,perdas,perdas_curto,bp,bp_rem,cantos,cantos_sof,jogos,pontos,gp,gc,sg,pos,dist_g4,ppj,faixa,valor_eur,log_valor,posto_valor,ppj_esperado,rendimento
2022,Bahia,1.4107894736842106,0.911578947368421,13.263157894736842,11.026315789473685,19.560526315789474,21.562368421052632,0.10784360222680656,0.08180711999219617,48.78690083566245,55.89595845828533,15.31578947368421,12.289473684210526,22.81578947368421,2.6052631578947367,10.789473684210526,50.291315789473686,369.0,79.72894736842105,12.202105263157895,70.23684210526316,54.94736842105263,3.789473684210526,16.55263157894737,31.42,30.81578947368421,2.1052631578947367,37.16078947368421,8.758684210526315,9.91421052631579,81.1842105263158,37.5,15.628684210526316,48.604473684210525,62.135263157894734,46.933684210526316,39.96131578947368,40.18421052631579,3.6842105263157894,14.894736842105264,104.28947368421052,17.710526315789473,27.5,3.8947368421052633,5.394736842105263,5.421052631578948,38,62,43.0,29.0,14.0,3,0,1.631578947368421,Sobe,21700000.0,16.892822818510687,4.0,1.4664532785695537,0.16512566879886736
2022,Brusque,1.1181578947368422,1.0423684210526316,12.631578947368421,11.789473684210526,21.381315789473685,21.836315789473684,0.0871593874391862,0.0851809581966112,49.443809250514484,57.15840044797598,14.026315789473685,12.342105263157896,22.605263157894736,2.8421052631578947,10.078947368421053,52.03526315789473,388.63157894736844,81.71236842105263,12.371578947368421,70.92105263157895,54.55263157894737,4.0,15.5,29.199210526315788,30.710526315789473,1.4210526315789473,18.661315789473683,10.178421052631577,9.827894736842104,83.3157894736842,38.31578947368421,15.033947368421051,48.62,61.60868421052632,44.93526315789474,41.11605263157895,38.526315789473685,3.1315789473684212,12.894736842105264,103.26315789473684,17.289473684210527,28.736842105263158,3.5789473684210527,4.894736842105263,5.078947368421052,38,34,21.0,38.0,-17.0,18,-28,0.8947368421052632,Cai,4375000.0,15.291417077773852,19.0,1.045525591917353,-0.15078874981208978
2022,CRB,0.9260526315789473,1.3728947368421054,9.447368421052632,13.5,20.592894736842105,20.233684210526317,0.09733364567149397,0.10278995200705726,50.89669854569235,46.71300191037034,9.68421052631579,15.526315789473685,17.0,2.1315789473684212,7.2368421052631575,49.43447368421052,385.36842105263156,81.63605263157895,12.173947368421054,66.76315789473684,50.28947368421053,2.736842105263158,10.921052631578947,29.561842105263157,24.13157894736842,1.368421052631579,23.815263157894737,10.857631578947368,9.637631578947369,73.73684210526316,36.8421052631579,15.810263157894736,45.817894736842106,57.9021052631579,45.52973684210526,37.07605263157895,40.78947368421053,2.0526315789473686,15.368421052631579,100.28947368421052,19.55263157894737,28.210526315789473,2.8421052631578947,3.473684210526316,5.921052631578948,38,50,35.0,43.0,-8.0,11,-12,1.3157894736842106,Meio,15925000.0,16.583400759422503,7.0,1.3851220405091595,-0.06933256682494893
2022,CSA,1.0894736842105264,1.2557894736842106,11.710526315789474,14.026315789473685,20.282894736842106,21.16763157894737,0.09418200278484212,0.0884672060590648,46.58207539613357,55.60917572610357,14.131578947368421,14.421052631578947,23.0,2.710526315789474,11.263157894736842,48.38947368421052,357.05263157894734,80.90473684210527,11.843684210526316,67.84210526315789,48.921052631578945,3.3421052631578947,17.44736842105263,33.363684210526316,26.55263157894737,1.868421052631579,31.303421052631577,10.296315789473685,10.767105263157896,77.63157894736842,37.94736842105263,14.87684210526316,46.818684210526314,57.60236842105263,46.40657894736842,38.985,42.36842105263158,4.2368421052631575,15.026315789473685,101.65789473684211,21.42105263157895,26.026315789473685,3.1578947368421053,5.2105263157894735,5.473684210526316,38,42,29.0,37.0,-8.0,17,-20,1.105263157894737,Cai,13750000.0,16.436549382076855,10.0,1.3465223221646054,-0.2412591642698685
2022,Chapecoense,1.1168421052631579,1.1007894736842105,12.973684210526315,11.921052631578947,21.138157894736842,20.73815789473684,0.08303926950084478,0.09589152533856565,54.00291311760678,52.73194431501404,13.368421052631579,12.236842105263158,20.894736842105264,2.4473684210526314,11.31578947368421,50.11631578947369,373.1578947368421,80.69815789473685,11.67263157894737,64.3157894736842,50.63157894736842,2.3157894736842106,16.526315789473685,29.60447368421053,29.342105263157894,1.6842105263157894,32.19921052631579,9.300263157894738,9.343684210526316,79.55263157894737,35.13157894736842,15.379473684210526,48.525,62.759473684210526,44.06657894736842,41.71263157894737,40.39473684210526,3.6578947368421053,13.657894736842104,106.57894736842105,20.973684210526315,27.763157894736842,3.789473684210526,5.368421052631579,4.7105263157894735,38,45,37.0,39.0,-2.0,14,-17,1.1842105263157894,Meio,13875000.0,16.445599217596772,9.0,1.348901061189376,-0.16469053487358654
2022,Criciúma,1.389736842105263,1.0642105263157895,13.868421052631579,11.052631578947368,19.987368421052633,20.11263157894737,0.09871567645637536,0.0961314290126617,50.53807353102599,48.1738594584855,15.263157894736842,13.157894736842104,22.473684210526315,1.8421052631578947,10.078947368421053,49.29526315789474,372.2368421052632,79.86473684210527,13.575000000000001,71.57894736842105,57.26315789473684,2.5,15.947368421052632,35.560526315789474,29.68421052631579,1.3421052631578947,23.947105263157894,8.807105263157895,9.021052631578948,82.60526315789474,33.973684210526315,15.525526315789474,48.230526315789476,61.98078947368421,46.903684210526315,38.34342105263158,42.63157894736842,3.6578947368421053,14.263157894736842,108.6842105263158,17.31578947368421,28.394736842105264,4.131578947368421,5.2105263157894735,5.026315789473684,38,56,43.0,31.0,12.0,8,-6,1.4736842105263157,Meio,6800000.0,15.732433170146335,16.0,1.1614461727024121,0.3122380378239036
2022,Cruzeiro,1.253157894736842,1.0434210526315788,14.368421052631579,10.763157894736842,21.07578947368421,19.847894736842107,0.0873616821868592,0.09246526870998226,51.768289885598655,48.94741453708447,17.657894736842106,11.578947368421053,28.763157894736842,3.6842105263157894,13.605263157894736,61.55657894736842,463.8421052631579,82.73342105263157,10.710263157894737,84.26315789473684,72.1842105263158,4.447368421052632,21.81578947368421,28.988684210526316,35.6578947368421,1.4210526315789473,33.33315789473684,6.028947368421052,12.877894736842105,83.21052631578948,33.39473684210526,15.975526315789475,47.30605263157895,60.17473684210526,45.84368421052631,38.011315789473684,37.8421052631579,3.973684210526316,13.236842105263158,104.10526315789474,15.31578947368421,28.657894736842106,4.131578947368421,6.921052631578948,4.026315789473684,38,78,57.0,26.0,31.0,1,16,2.0526315789473686,Sobe,29750000.0,17.208339689955913,3.0,1.549386531160537,0.5032450477868315
2022,Grêmio,1.3973684210526316,0.8278947368421052,12.789473684210526,10.5,20.69763157894737,22.145263157894735,0.10355432349965017,0.07819145583948216,48.67380178478983,57.71634067686699,16.763157894736842,10.289473684210526,24.289473684210527,3.6315789473684212,8.894736842105264,50.10868421052632,405.44736842105266,82.14315789473685,9.477105263157895,69.73684210526316,54.21052631578947,4.815789473684211,14.868421052631579,33.74421052631579,31.36842105263158,2.3684210526315788,36.60421052631579,8.936052631578947,10.031315789473684,85.10526315789474,35.8421052631579,16.12578947368421,50.74263157894737,62.768157894736845,47.046578947368424,42.15868421052632,40.78947368421053,3.9210526315789473,13.789473684210526,106.21052631578948,17.105263157894736,27.105263157894736,3.3947368421052633,5.342105263157895,4.157894736842105,38,65,50.0,26.0,24.0,2,3,1.7105263157894737,Sobe,49775000.0,17.723023407914535,1.0,1.68467056396174,0.025855751827733586
2022,Guarani,1.1502631578947369,1.1781578947368423,12.078947368421053,12.473684210526315,20.201052631578946,20.730526315789472,0.0959804082000595,0.09640612192452731,46.79191478004009,51.53393553166226,13.157894736842104,13.368421052631579,21.42105263157895,2.0526315789473686,11.552631578947368,51.37052631578947,371.13157894736844,82.69052631578947,10.417631578947368,63.68421052631579,47.68421052631579,2.6842105263157894,16.789473684210527,35.6278947368421,26.026315789473685,2.026315789473684,26.958947368421054,9.53921052631579,9.756315789473684,76.55263157894737,36.28947368421053,15.03,48.20315789473684,58.937894736842104,47.58157894736842,41.316842105263156,40.13157894736842,3.289473684210526,15.18421052631579,100.05263157894737,18.894736842105264,28.210526315789473,4.2105263157894735,5.578947368421052,6.2105263157894735,38,51,33.0,36.0,-3.0,10,-11,1.3421052631578947,Meio,11025000.0,16.215675979297185,12.0,1.2884659982049644,0.053639264952930255
2022,Ituano,1.2907894736842105,1.148421052631579,11.447368421052632,12.18421052631579,19.323947368421056,20.90921052631579,0.1117778292613819,0.09443940717005733,44.198739856634596,50.80147685991339,12.921052631578947,13.31578947368421,19.0,2.1315789473684212,10.131578947368421,43.78394736842105,329.8421052631579,78.43052631578948,13.361578947368422,63.63157894736842,47.23684210526316,2.3157894736842106,15.473684210526315,36.32157894736842,27.05263157894737,2.1315789473684212,41.26342105263158,11.55578947368421,9.606842105263159,78.13157894736842,37.63157894736842,15.45078947368421,48.194210526315786,59.47736842105263,47.708684210526314,39.99105263157895,40.28947368421053,3.6052631578947367,16.86842105263158,103.89473684210526,20.13157894736842,27.289473684210527,3.736842105263158,4.947368421052632,5.052631578947368,38,57,42.0,34.0,8.0,6,-5,1.5,Meio,6500000.0,15.687312734865866,17.0,1.149586317351445,0.3504136826485551
