ano,clube,jogador,pos11,idade,minutos,fatia,Contrato termina,Cantos/90,Livres/90,Livres directos/90,Assistências esperadas/90,Passes para a área de penálti/90,Cruzamentos/90,"Cruzamentos certos, %",rendimento,faixa,cantos_temp,livres_temp
2023,ABC,Wallyson,CA,34.0,1034,0.26517147320075535,2026-12-31,2.26,1.04,0.44,0.11,2.87,1.91,13.64,-0.5097111342256536,Cai,25.964888888888886,11.948444444444446
2023,Novorizontino,Léo Tocantins,LE,24.0,1203,0.3098845514366672,2026-12-31,1.87,1.57,0.52,0.13,4.56,4.94,43.94,0.30852050024446687,Meio,24.99566666666667,20.985666666666667
2023,Sport,Jorginho,CA,32.0,2325,0.6139866519421905,,0.89,0.27,0.04,0.18,2.98,2.17,41.07,0.24204290072135137,Meio,22.991666666666667,6.975
2023,Vitória,Matheuzinho,MEI,25.0,2009,0.5191580332182207,2029-12-31,0.99,0.4,0.09,0.16,2.64,2.33,34.62,0.5430094217663612,Sobe,22.099,8.928888888888888
2023,Sampaio Corrêa,Pará,LE,35.0,1211,0.3097186700767263,,1.64,1.93,0.37,0.06,2.82,2.01,29.63,-0.19378341316156056,Cai,22.06711111111111,25.96922222222222
2023,Ceará,Chay,MEI,32.0,1492,0.38073586043706215,,1.33,0.3,0.0,0.1,1.99,1.63,62.96,-0.27985821938296507,Meio,22.048444444444446,4.973333333333333
2023,Sampaio Corrêa,Vitinho,LE,21.0,2057,0.5260869565217391,,0.88,0.53,0.13,0.08,2.63,3.19,23.29,-0.19378341316156056,Cai,20.11288888888889,12.113444444444445
2023,ABC,Ramon,MED,23.0,2404,0.6165108525866692,,0.75,0.41,0.0,0.05,0.6,0.26,42.86,-0.5097111342256536,Cai,20.033333333333335,10.951555555555556
2023,Guarani,Bruninho,MEI,23.0,2310,0.6046544831524843,2029-06-30,0.78,0.35,0.23,0.06,1.99,1.64,30.95,0.14501311880046508,Meio,20.02,8.983333333333333
2023,Juventude,Matheus Vargas,MEI,27.0,1059,0.26765773631726486,,1.7,1.7,0.17,0.07,2.38,1.87,22.73,0.31095398156595455,Sobe,20.003333333333334,20.003333333333334
2023,Tombense,Kevin,LD,25.0,1521,0.3913684210526316,2026-11-30,1.18,0.95,0.12,0.12,2.96,2.49,30.95,-0.19349707409130368,Cai,19.942,16.055
2023,Juventude,Alan Ruschel,LE,33.0,2845,0.7190616240062497,2026-12-31,0.6,0.89,0.09,0.09,2.28,2.06,35.38,0.31095398156595455,Sobe,18.966666666666665,28.13388888888889
2023,Chapecoense,Mancha,LE,22.0,1710,0.43214556482183475,,0.95,0.58,0.11,0.08,2.32,2.47,40.43,-0.3390110779505011,Meio,18.05,11.02
2023,Novorizontino,Roberto,LE,32.0,977,0.2516685010420814,,1.66,1.66,0.37,0.2,3.32,3.59,53.85,0.30852050024446687,Meio,18.020222222222223,18.020222222222223
2023,Vitória,Gegé,VOL,29.0,1267,0.3274132543989476,2026-12-31,1.28,0.78,0.36,0.09,1.85,1.35,31.58,0.5430094217663612,Sobe,18.019555555555556,10.980666666666666
2023,Sport,A. Ruiz,EE,30.0,929,0.24533058049647094,2026-12-31,1.74,0.58,0.19,0.09,2.81,2.23,39.13,0.24204290072135137,Meio,17.96066666666667,5.986888888888888
2023,Botafogo-SP,Jean Victor,LE,29.0,1130,0.2919210897134805,2026-10-30,1.43,2.15,0.48,0.09,2.07,1.27,43.75,0.013668611812490905,Meio,17.954444444444444,26.994444444444444
2023,ABC,Fábio Lima,ED,26.0,1834,0.47033315459398967,2026-11-30,0.88,0.54,0.34,0.15,3.04,3.58,38.36,-0.5097111342256536,Cai,17.932444444444446,11.004
2023,Sampaio Corrêa,Neto Paraíba,MED,31.0,2733,0.6989769820971867,2026-11-30,0.59,0.63,0.07,0.06,2.14,1.25,28.95,-0.19378341316156056,Cai,17.916333333333334,19.131
2023,Criciúma,Claudinho,LD,22.0,2074,0.5263959390862945,2027-12-31,0.74,0.22,0.0,0.12,3.17,3.04,37.14,0.39874169705344986,Sobe,17.052888888888887,5.069777777777778
2023,Ponte Preta,Maílton,LD,25.0,1358,0.35018050541516244,2027-12-31,1.13,1.52,0.33,0.15,3.11,2.39,30.56,-0.17472310918557565,Meio,17.050444444444445,22.93511111111111
2023,Chapecoense,Marcinho,EE,28.0,1483,0.3747788728834976,2026-11-30,1.03,0.36,0.0,0.18,2.97,2.97,38.78,-0.3390110779505011,Meio,16.97211111111111,5.932
2023,Avaí,Igor Inocêncio,LD,25.0,2044,0.5312979985349371,2026-11-30,0.7,0.35,0.13,0.05,3.26,3.87,32.95,-0.2910287894146686,Meio,15.897777777777778,7.948888888888889
2023,Ituano,Felipe Saraiva,EE,25.0,1999,0.5203881197491421,2026-12-31,0.68,0.14,0.0,0.07,2.48,1.67,29.73,-0.03296053550170286,Meio,15.103555555555557,3.1095555555555556
2023,Mirassol,Manoel,LE,27.0,1196,0.3081391263614006,,1.13,0.75,0.38,0.09,2.33,2.56,32.35,0.29025976567153844,Meio,15.016444444444442,9.966666666666667
2023,Vila Nova,Marcelinho,LD,24.0,1104,0.2825828970331588,,1.14,1.3,0.16,0.12,3.42,4.08,36.0,0.3302481759862095,Meio,13.984,15.946666666666667
2023,Criciúma,Marquinhos Gabriel,MEI,32.0,1347,0.34187817258883246,2027-11-30,0.87,0.47,0.07,0.1,4.01,1.74,46.15,0.39874169705344986,Sobe,13.021,7.034333333333333
2023,ABC,Thonny Anderson,CA,25.0,1693,0.43417340824843215,,0.69,0.8,0.21,0.07,2.71,1.22,26.09,-0.5097111342256536,Cai,12.979666666666665,15.04888888888889
2023,Mirassol,Chico Kim,EE,32.0,2964,0.7636491392434711,2026-12-31,0.39,0.43,0.18,0.1,2.34,1.91,26.98,0.29025976567153844,Meio,12.844000000000001,14.161333333333333
2023,Vitória,Zeca,LD,29.0,2214,0.572133342730284,2026-12-31,0.45,0.61,0.24,0.08,3.58,2.93,34.72,0.5430094217663612,Sobe,11.07,15.006
2023,Botafogo-SP,Patrick Brey,LE,26.0,2687,0.6941521841240018,2026-11-30,0.37,0.33,0.0,0.07,2.55,3.01,30.0,0.013668611812490905,Meio,11.046555555555555,9.852333333333334
2023,Chapecoense,Felipe Ferreira,ED,29.0,1211,0.3060399292393227,,0.82,0.22,0.15,0.15,2.82,2.38,43.75,-0.3390110779505011,Meio,11.033555555555555,2.9602222222222223
2023,Vitória,Mateus Gonçalves,EE,28.0,1370,0.3540301172269599,,0.72,0.26,0.0,0.18,3.15,3.74,28.07,0.5430094217663612,Sobe,10.959999999999999,3.957777777777778
2023,Londrina,Ariel,MEI,24.0,1128,0.2913359943648744,2027-04-30,0.8,0.0,0.0,0.07,0.72,0.88,45.45,-0.37832821317998466,Cai,10.026666666666667,0.0
2023,Atlético-GO,Rodrigo Soares,LD,30.0,1656,0.43395192605474425,2026-11-30,0.54,0.38,0.11,0.05,2.88,2.17,47.5,0.18558960744544706,Sobe,9.936,6.992
2023,Sampaio Corrêa,Pimentinha,ED,35.0,1863,0.4764705882352941,,0.48,0.34,0.0,0.16,3.33,3.48,40.28,-0.19378341316156056,Cai,9.936,7.038000000000001
2023,Juventude,Reginaldo,LD,30.0,3040,0.7683470428748679,2026-11-30,0.27,0.09,0.0,0.05,2.9,3.52,27.73,0.31095398156595455,Sobe,9.120000000000001,3.0399999999999996
2023,Atlético-GO,Bruno Tubarão,LD,28.0,2767,0.7250875479429212,2026-12-31,0.29,0.03,0.0,0.09,3.06,2.89,39.33,0.18558960744544706,Sobe,8.915888888888889,0.9223333333333332
2023,Botafogo-SP,Lucas Cardoso,EE,23.0,1586,0.4097228745890089,2026-11-30,0.4,0.11,0.0,0.07,3.12,1.87,48.48,0.013668611812490905,Meio,7.04888888888889,1.9384444444444446
2023,Chapecoense,Alisson Farias,EE,27.0,1753,0.44301238311852414,2026-09-30,0.36,0.31,0.1,0.11,3.34,2.57,42.0,-0.3390110779505011,Meio,7.012,6.03811111111111
2023,Sport,Felipinho,LE,26.0,2485,0.6562394968070294,2027-12-31,0.25,0.07,0.04,0.16,3.4,3.15,29.89,0.24204290072135137,Meio,6.902777777777778,1.932777777777778
2023,ABC,Gedeílson,LD,31.0,2029,0.5203413144335906,,0.27,0.31,0.04,0.03,2.0,1.86,40.48,-0.5097111342256536,Cai,6.087000000000001,6.988777777777778
2023,Londrina,Higor Leite,MEI,30.0,1362,0.35177271660014087,,0.4,1.12,0.07,0.08,0.99,0.59,22.22,-0.37832821317998466,Cai,6.053333333333334,16.949333333333335
2023,Vitória,Giovanni Augusto,MEI,33.0,986,0.2547983179458266,2027-12-31,0.55,0.18,0.0,0.08,4.93,3.01,27.27,0.5430094217663612,Sobe,6.025555555555556,1.972
2023,Chapecoense,M. Antônio,EE,25.0,942,0.23805913570887036,,0.57,0.19,0.0,0.07,2.01,1.82,26.32,-0.3390110779505011,Meio,5.965999999999999,1.9886666666666666
2023,Ponte Preta,Weverton,LD,24.0,1427,0.36797318205260443,2026-11-30,0.32,0.19,0.0,0.11,3.91,4.6,42.47,-0.17472310918557565,Meio,5.073777777777778,3.0125555555555557
2023,Ituano,Mário Sérgio,LE,29.0,2815,0.7328126848893621,2026-11-30,0.16,0.06,0.0,0.03,2.49,2.49,30.77,-0.03296053550170286,Meio,5.004444444444445,1.8766666666666667
2023,Juventude,David,EE,23.0,2243,0.5669086898580028,2027-12-31,0.2,0.0,0.0,0.09,1.97,2.29,19.3,0.31095398156595455,Sobe,4.984444444444445,0.0
2023,Ceará,Janderson,EE,24.0,1654,0.4220758131118638,2027-11-30,0.27,0.0,0.0,0.12,3.97,3.37,24.19,-0.27985821938296507,Meio,4.962000000000001,0.0
2023,Guarani,Bruno José,ED,25.0,2645,0.6923424709689701,2026-11-30,0.14,0.0,0.0,0.13,3.91,4.25,33.6,0.14501311880046508,Meio,4.114444444444445,0.0
2023,Avaí,William Pottker,ED,29.0,1179,0.30645809210992697,2026-11-30,0.31,0.0,0.0,0.12,3.36,3.36,36.36,-0.2910287894146686,Meio,4.061,0.0
2023,Tombense,Guilherme Santos,LE,35.0,1519,0.3908538011695906,,0.24,0.0,0.0,0.01,2.55,2.25,31.58,-0.19349707409130368,Cai,4.050666666666666,0.0
2023,Chapecoense,Ronei,LD,25.0,1512,0.3821076573161486,,0.24,0.18,0.0,0.07,2.86,1.85,41.94,-0.3390110779505011,Meio,4.032,3.0239999999999996
2023,Tombense,Marcelinho,EE,20.0,1901,0.48914619883040933,,0.19,0.14,0.09,0.12,2.89,3.08,29.23,-0.19349707409130368,Cai,4.013222222222222,2.9571111111111117
2023,Sport,Fabrício Daniel,CA,25.0,1092,0.2883756662025256,2026-11-30,0.33,0.25,0.0,0.11,4.12,3.46,19.05,0.24204290072135137,Meio,4.0040000000000004,3.033333333333333
2023,Novorizontino,Willean Lepo,LD,26.0,3055,0.7869470529002647,2027-12-31,0.09,0.06,0.06,0.16,4.68,5.07,37.79,0.30852050024446687,Meio,3.0549999999999997,2.0366666666666666
2023,Avaí,Felipinho,EE,21.0,1049,0.27266712351426076,,0.26,0.09,0.0,0.06,1.89,1.46,35.29,-0.2910287894146686,Meio,3.0304444444444445,1.049
2023,Avaí,Thales Oleques,LD,29.0,2069,0.5377962617264114,,0.13,0.04,0.0,0.02,2.13,1.52,34.29,-0.2910287894146686,Meio,2.988555555555556,0.9195555555555556
2023,Juventude,Kelvyn,LE,24.0,1019,0.2575479068057534,,0.26,0.26,0.0,0.07,1.59,1.68,42.11,0.31095398156595455,Sobe,2.9437777777777776,2.9437777777777776
2023,Botafogo-SP,Thassio,LD,22.0,2404,0.6210427430718647,,0.11,0.15,0.0,0.06,2.47,2.55,38.24,0.013668611812490905,Meio,2.938222222222222,4.006666666666666
2023,CRB,Guilherme Romão,LE,25.0,2058,0.5233493619382282,2028-12-31,0.09,0.04,0.04,0.07,2.54,2.76,41.27,0.15062576340236156,Meio,2.058,0.9146666666666667
2023,Botafogo-SP,Vidal,LD,27.0,1015,0.2622123062470643,,0.18,0.18,0.0,0.04,1.51,1.33,40.0,0.013668611812490905,Meio,2.03,2.03
2023,Juventude,Ruan,EE,18.0,1140,0.28813014107807544,2030-06-30,0.16,0.0,0.0,0.08,1.66,1.11,42.86,0.31095398156595455,Sobe,2.026666666666667,0.0
2023,Ceará,Caíque,LD,27.0,1500,0.3827773395814968,2027-12-31,0.12,0.0,0.0,0.03,1.02,1.14,10.53,-0.27985821938296507,Meio,2.0,0.0
2023,Botafogo-SP,Osman,CA,30.0,2554,0.6597933302019727,,0.07,0.04,0.0,0.01,1.76,1.37,17.95,0.013668611812490905,Meio,1.9864444444444447,1.1351111111111112
2023,Ceará,Danilo Barcelos,LE,31.0,1110,0.2832552312903076,2026-11-30,0.16,0.41,0.08,0.03,1.46,1.3,31.25,-0.27985821938296507,Meio,1.9733333333333332,5.056666666666667
2023,Ponte Preta,Felipe Amaral,VOL,20.0,2215,0.5711707065497679,2027-12-31,0.08,0.16,0.04,0.02,0.77,0.2,20.0,-0.17472310918557565,Meio,1.9688888888888891,3.9377777777777783
2023,Criciúma,Marcelo Hermes,LE,28.0,3535,0.8972081218274112,2026-12-31,0.05,0.03,0.03,0.04,3.54,3.28,33.33,0.39874169705344986,Sobe,1.9638888888888888,1.1783333333333332
2023,Novorizontino,Douglas Baggio,ED,28.0,2510,0.6465587897805775,2026-11-30,0.07,0.0,0.0,0.11,2.69,3.26,31.87,0.30852050024446687,Meio,1.9522222222222223,0.0
2023,Ituano,Hélio Borges,ED,23.0,2186,0.5690687492604425,2027-12-31,0.08,0.0,0.0,0.06,3.66,4.28,38.46,-0.03296053550170286,Meio,1.943111111111111,0.0
2023,Ponte Preta,Artur,LE,29.0,3442,0.887570912841671,2027-12-31,0.05,0.03,0.0,0.07,2.27,2.51,48.96,-0.17472310918557565,Meio,1.9122222222222225,1.1473333333333333
2023,Botafogo-SP,Carlos Manuel,MED,23.0,1383,0.35728041333959604,,0.07,0.07,0.0,0.0,0.65,0.91,21.43,0.013668611812490905,Meio,1.0756666666666668,1.0756666666666668
2023,Criciúma,Fabinho,ED,23.0,2408,0.6111675126903553,2027-12-31,0.04,0.0,0.0,0.06,1.46,0.93,8.0,0.39874169705344986,Sobe,1.0702222222222224,0.0
2023,Vila Nova,Cristiano,MED,23.0,1056,0.27029668411867364,2028-12-23,0.09,0.17,0.0,0.02,1.19,0.51,16.67,0.3302481759862095,Meio,1.0559999999999998,1.9946666666666668
2023,Tombense,João Pedro,MED,24.0,2331,0.5997894736842105,2029-06-30,0.04,0.0,0.0,0.09,0.93,0.58,40.0,-0.19349707409130368,Cai,1.036,0.0
2023,ABC,Welliton Matheus,ED,23.0,1154,0.2959457254097405,2026-11-30,0.08,0.0,0.0,0.04,1.33,1.17,13.33,-0.5097111342256536,Cai,1.025777777777778,0.0
2023,CRB,Edimar,LE,37.0,1153,0.2932078786757906,,0.08,0.16,0.16,0.05,1.48,1.41,50.0,0.15062576340236156,Meio,1.0248888888888887,2.0497777777777775
2023,Mirassol,Negueba,ED,23.0,3064,0.7894132802435883,2027-12-31,0.03,0.0,0.0,0.07,1.94,1.85,42.86,0.29025976567153844,Meio,1.0213333333333334,0.0
2023,Vitória,Zé Hugo,EE,23.0,1513,0.39098362581342355,2027-12-31,0.06,0.0,0.0,0.06,2.14,2.44,21.95,0.5430094217663612,Sobe,1.0086666666666666,0.0
2023,Sport,Ronaldo Henrique,MED,29.0,2254,0.5952369520334182,2026-10-31,0.04,0.04,0.04,0.02,0.76,0.08,0.0,0.24204290072135137,Meio,1.0017777777777777,1.0017777777777777
2023,Vitória,Marcelo,LE,24.0,1490,0.38504005450231404,,0.06,0.12,0.0,0.06,2.6,2.78,36.96,0.5430094217663612,Sobe,0.9933333333333333,1.9866666666666666
2023,Juventude,Gabriel Taliari,CA,26.0,1113,0.28130600615780527,2028-12-31,0.08,0.0,0.0,0.04,1.54,0.57,14.29,0.31095398156595455,Sobe,0.9893333333333334,0.0
2023,Sport,F. Labandeira,ED,27.0,1112,0.29365727181063045,2026-12-31,0.08,0.0,0.0,0.09,3.8,4.37,27.78,0.24204290072135137,Meio,0.9884444444444446,0.0
2023,Ituano,Wesley Pomba,EE,21.0,1265,0.32931014081173826,2028-06-30,0.07,0.0,0.0,0.06,2.77,3.56,40.0,-0.03296053550170286,Meio,0.983888888888889,0.0
2023,ABC,Paulo Sérgio,CA,34.0,1257,0.3223602918891194,2026-11-30,0.07,0.14,0.14,0.03,0.57,0.5,28.57,-0.5097111342256536,Cai,0.9776666666666668,1.9553333333333336
2023,Chapecoense,Felipe Albuquerque,LD,23.0,1443,0.3646702047005307,2026-10-30,0.06,0.19,0.19,0.02,2.62,2.74,34.09,-0.3390110779505011,Meio,0.962,3.0463333333333336
2023,Juventude,Vini Paulista,MED,22.0,2163,0.54668903083498,2027-12-31,0.04,0.0,0.0,0.04,0.67,0.42,40.0,0.31095398156595455,Sobe,0.9613333333333333,0.0
2023,CRB,Hereda,LD,24.0,2154,0.5477621601627519,2026-12-31,0.04,0.0,0.0,0.11,3.22,3.18,39.47,0.15062576340236156,Meio,0.9573333333333333,0.0
2023,Ponte Preta,Matheus Jesus,MEI,26.0,1432,0.36926250644662195,2028-06-30,0.06,0.19,0.06,0.03,1.76,0.88,42.86,-0.17472310918557565,Meio,0.9546666666666667,3.023111111111111
2023,Atlético-GO,Luiz Fernando,EE,26.0,2849,0.7465755056340377,2027-12-31,0.03,0.06,0.06,0.08,1.61,1.07,29.41,0.18558960744544706,Sobe,0.9496666666666667,1.8993333333333333
2023,Vila Nova,Sousa,MED,28.0,1419,0.36321116928446767,,0.06,0.63,0.38,0.04,0.7,0.44,28.57,0.3302481759862095,Meio,0.946,9.933
2023,Vila Nova,Igor Henrique,CA,31.0,1688,0.432065154159395,2026-11-30,0.05,0.11,0.11,0.08,1.39,0.48,11.11,0.3302481759862095,Meio,0.9377777777777778,2.063111111111111
2023,Atlético-GO,Matheus Sales,VOL,28.0,2102,0.5508254520332563,2026-11-30,0.04,0.0,0.0,0.01,0.69,0.51,16.67,0.18558960744544706,Sobe,0.9342222222222222,0.0
2023,Londrina,Ezequiel,LD,30.0,1670,0.4313219065508335,,0.05,0.05,0.0,0.08,2.26,2.53,29.79,-0.37832821317998466,Cai,0.9277777777777778,0.9277777777777778
2023,Guarani,J. Victor,EE,24.0,2084,0.5454978107747953,,0.04,0.0,0.0,0.08,2.72,2.16,36.0,0.14501311880046508,Meio,0.9262222222222222,0.0
2023,Chapecoense,Giovanni Pavani,MED,26.0,2578,0.6515036643922163,2027-12-31,0.03,0.07,0.0,0.03,1.75,1.19,26.47,-0.3390110779505011,Meio,0.8593333333333334,2.0051111111111113
2023,Atlético-GO,Rhaldney,VOL,24.0,2576,0.6750363294184911,2028-06-30,0.03,0.0,0.0,0.03,1.5,1.5,32.56,0.18558960744544706,Sobe,0.8586666666666667,0.0
2023,ABC,Simão,GOL,30.0,1961,0.5029025715151656,2028-06-30,0.0,,,0.0,0.14,0.0,0.0,-0.5097111342256536,Cai,0.0,
2023,ABC,Habraão,ZE,22.0,1953,0.5008509547012333,2028-02-28,0.0,0.0,0.0,0.0,0.23,0.09,0.0,-0.5097111342256536,Cai,0.0,0.0
2023,ABC,Michael,GOL,28.0,1756,0.4503298906581493,2026-12-31,0.0,,,0.0,0.1,0.0,0.0,-0.5097111342256536,Cai,0.0,
2023,ABC,Romário,LE,31.0,1725,0.4423798755041615,,0.0,0.05,0.0,0.02,1.41,1.46,32.14,-0.5097111342256536,Cai,0.0,0.9583333333333334
2023,ABC,Afonso,ZD,29.0,1550,0.39750075769939147,2026-10-30,0.0,0.0,0.0,0.0,0.06,0.06,100.0,-0.5097111342256536,Cai,0.0,0.0
2023,ABC,Fabrício,ZE,33.0,1430,0.36672650549040636,2026-11-30,0.0,0.31,0.25,0.01,0.5,0.0,0.0,-0.5097111342256536,Cai,0.0,4.9255555555555555
2023,ABC,Wallace,MED,22.0,1304,0.33441354067097195,,0.0,0.0,0.0,0.06,2.0,0.62,66.67,-0.5097111342256536,Cai,0.0,0.0
2023,ABC,Jhonnathan,LE,22.0,1272,0.3262070734152426,2026-11-30,0.0,0.0,0.0,0.01,0.64,0.28,50.0,-0.5097111342256536,Cai,0.0,0.0
2023,ABC,Richardson,ZE,31.0,1219,0.3126151120229408,,0.0,0.0,0.0,0.0,0.52,0.15,0.0,-0.5097111342256536,Cai,0.0,0.0
2023,ABC,Nathan Melo,MED,22.0,1188,0.304665096868953,,0.0,0.0,0.0,0.0,0.53,0.15,0.0,-0.5097111342256536,Cai,0.0,0.0
2023,ABC,Felipe Garcia,CA,32.0,1142,0.29286830018884197,2026-11-30,0.0,0.0,0.0,0.03,1.1,0.87,0.0,-0.5097111342256536,Cai,0.0,0.0
2023,ABC,Wellington Reis,MED,31.0,1130,0.2897908749679435,2027-03-30,0.0,0.0,0.0,0.03,0.72,0.88,18.18,-0.5097111342256536,Cai,0.0,0.0
2023,ABC,Alex Silva,LD,29.0,918,0.23542302939873638,2027-11-30,0.0,0.0,0.0,0.04,1.76,1.37,35.71,-0.5097111342256536,Cai,0.0,0.0
2023,Atlético-GO,Ronaldo,GOL,27.0,3659,0.9588345998999452,2029-12-31,0.0,,,0.0,0.25,0.0,0.0,0.18558960744544706,Sobe,0.0,
2023,Atlético-GO,Heron,ZE,23.0,2652,0.6949519975224527,2026-11-30,0.0,0.0,0.0,0.03,1.09,0.95,60.71,0.18558960744544706,Sobe,0.0,0.0
2023,Atlético-GO,Gustavo Coutinho,CA,24.0,2565,0.6721537985087072,2027-12-31,0.0,0.0,0.0,0.01,0.88,0.63,22.22,0.18558960744544706,Sobe,0.0,0.0
2023,Atlético-GO,Luiz Felipe,ZD,29.0,1675,0.4389308430807347,2026-12-31,0.0,0.0,0.0,0.01,0.48,0.05,100.0,0.18558960744544706,Sobe,0.0,0.0
2023,Atlético-GO,Lucas Gazal,ZD,24.0,1673,0.43840674655168305,2028-12-31,0.0,0.05,0.05,0.0,0.75,0.11,50.0,0.18558960744544706,Sobe,0.0,0.9294444444444445
2023,Atlético-GO,Baralhas,VOL,24.0,1514,0.396741072492079,2028-12-31,0.0,0.0,0.0,0.06,1.43,0.71,66.67,0.18558960744544706,Sobe,0.0,0.0
2023,Atlético-GO,Lucas Esteves,LE,23.0,1507,0.3949067346403983,2029-12-31,0.0,0.18,0.18,0.05,2.45,2.33,38.46,0.18558960744544706,Sobe,0.0,3.014
2023,Atlético-GO,Alix,ZE,23.0,1439,0.3770874526526431,2028-12-31,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.18558960744544706,Sobe,0.0,0.0
2023,Atlético-GO,Renato Alves,VOL,31.0,1310,0.3432832265288134,,0.0,0.07,0.07,0.02,0.69,0.34,0.0,0.18558960744544706,Sobe,0.0,1.018888888888889
2023,Atlético-GO,Jefferson,LE,26.0,1052,0.27567477428115394,2028-05-31,0.0,0.0,0.0,0.08,3.68,3.08,36.11,0.18558960744544706,Sobe,0.0,0.0
2023,Avaí,Wellington,VOL,32.0,2302,0.5983600746709516,,0.0,0.08,0.04,0.05,0.9,0.12,33.33,-0.2910287894146686,Meio,0.0,2.046222222222222
2023,Avaí,Igor Bohn,GOL,27.0,2240,0.5822443819560954,2026-12-31,0.0,,,0.0,0.36,0.0,0.0,-0.2910287894146686,Meio,0.0,
2023,Avaí,Roberto,ZD,25.0,2229,0.5793851461518467,,0.0,0.0,0.0,0.0,0.81,0.12,66.67,-0.2910287894146686,Meio,0.0,0.0
2023,Avaí,Alan Costa,ZD,32.0,2050,0.5328575817008909,,0.0,0.0,0.0,0.0,0.26,0.09,50.0,-0.2910287894146686,Meio,0.0,0.0
2023,Avaí,Eduardo,MED,26.0,1546,0.4018525957607694,2026-11-30,0.0,0.0,0.0,0.04,1.11,0.76,61.54,-0.2910287894146686,Meio,0.0,0.0
2023,Avaí,Waguininho,ED,33.0,1500,0.3898957914884567,2026-11-30,0.0,0.0,0.0,0.09,1.02,1.26,42.86,-0.2910287894146686,Meio,0.0,0.0
2023,Avaí,Bruno Cortez,LE,36.0,1436,0.3732602377182826,,0.0,0.13,0.0,0.01,1.25,1.0,25.0,-0.2910287894146686,Meio,0.0,2.074222222222222
2023,Avaí,Felipe Silva,ZE,21.0,1431,0.37196058507998775,2029-06-30,0.0,0.0,0.0,0.0,0.94,0.19,66.67,-0.2910287894146686,Meio,0.0,0.0
2023,Avaí,Gabriel Poveda,CA,24.0,1313,0.34128878281622915,2026-12-31,0.0,0.0,0.0,0.07,0.89,0.21,0.0,-0.2910287894146686,Meio,0.0,0.0
2023,Avaí,Ygor Vinhas,GOL,29.0,1131,0.2939814267822964,2026-12-31,0.0,,,0.0,0.16,0.0,0.0,-0.2910287894146686,Meio,0.0,
2023,Avaí,Jean Cléber,MED,33.0,997,0.25915073607599426,,0.0,0.0,0.0,0.06,0.9,0.27,33.33,-0.2910287894146686,Meio,0.0,0.0
2023,Botafogo-SP,Guilherme Madruga,MED,22.0,3120,0.8060122123062471,2026-12-31,0.0,0.03,0.03,0.08,1.1,0.58,40.0,0.013668611812490905,Meio,0.0,1.04
2023,Botafogo-SP,Matheus Albino,GOL,28.0,3098,0.8003287928604979,2028-12-31,0.0,,,0.0,0.06,0.0,0.0,0.013668611812490905,Meio,0.0,
2023,Botafogo-SP,Márcio,ZE,22.0,3062,0.791028651949272,2027-06-30,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.013668611812490905,Meio,0.0,0.0
2023,Botafogo-SP,Tárik,VOL,30.0,2702,0.6980272428370127,2026-11-30,0.0,0.0,0.0,0.01,0.83,0.17,20.0,0.013668611812490905,Meio,0.0,0.0
2023,Botafogo-SP,Diogo Silva,ZD,28.0,2366,0.6112259276655707,,0.0,0.0,0.0,0.0,0.23,0.08,50.0,0.013668611812490905,Meio,0.0,0.0
2023,Botafogo-SP,Salatiel,CA,30.0,1956,0.5053076561766088,2027-03-30,0.0,0.0,0.0,0.04,0.51,0.51,27.27,0.013668611812490905,Meio,0.0,0.0
2023,Botafogo-SP,Lucas Dias,ZD,28.0,1400,0.36167214654767493,2026-11-30,0.0,0.0,0.0,0.01,1.22,0.45,14.29,0.013668611812490905,Meio,0.0,0.0
2023,Botafogo-SP,Edson Cariús,CA,34.0,1070,0.2764208548614373,,0.0,0.0,0.0,0.07,0.42,0.34,50.0,0.013668611812490905,Meio,0.0,0.0
2023,Botafogo-SP,Edson Carioca,ED,26.0,1043,0.26944574917801783,2028-12-31,0.0,0.0,0.0,0.01,1.64,2.24,26.92,0.013668611812490905,Meio,0.0,0.0
2023,Botafogo-SP,Ericson,LD,24.0,972,0.25110380460310006,2026-11-30,0.0,0.0,0.0,0.02,1.2,0.83,33.33,0.013668611812490905,Meio,0.0,0.0
2023,CRB,Diogo Silva,GOL,37.0,3478,0.8844553356759756,2026-11-30,0.0,,,0.01,0.39,0.0,0.0,0.15062576340236156,Meio,0.0,
2023,CRB,Lucas Lima,MED,23.0,2802,0.7125485481782874,2026-11-30,0.0,0.0,0.0,0.08,0.93,0.45,21.43,0.15062576340236156,Meio,0.0,0.0
2023,CRB,Anselmo Ramon,CA,35.0,2764,0.7028851488810801,2026-11-30,0.0,0.03,0.03,0.05,1.92,0.85,42.31,0.15062576340236156,Meio,0.0,0.9213333333333333
2023,CRB,Falcão,VOL,25.0,2643,0.6721148511189199,2028-06-30,0.0,0.0,0.0,0.02,0.51,0.24,28.57,0.15062576340236156,Meio,0.0,0.0
2023,CRB,Matheus Ribeiro,LD,30.0,2522,0.6413445533567598,2026-11-30,0.0,0.04,0.04,0.05,3.14,2.89,30.86,0.15062576340236156,Meio,0.0,1.1208888888888888
2023,CRB,Renato,EE,33.0,2306,0.5864157573515812,,0.0,0.12,0.12,0.09,1.52,1.68,25.58,0.15062576340236156,Meio,0.0,3.0746666666666664
