ano,clube,jogos,pontos,gp,gc,sg,pos,dist_g4,ppj,faixa,valor_eur,log_valor,posto_valor,ppj_esperado,rendimento,idade_onze,idade_elenco,jogadores_usados,conc_onze_pct,estrangeiros_min_pct,n_estrangeiros_500min,emprestados_min_pct,altura_onze,valor_onze_eur,valor_elenco_wy,sub23_min_pct,vet30_min_pct,chegaram_no_ano_pct,trocas_treinador,xg,xg_sof,dist_rem,xg_por_rem,xg_por_rem_sof,rem_fora_sof_pct,duel_aer_pct,posse,ppda,saldo_bp,bp_pro,bp_sof,gols_por_escanteio_pct,esc_contra,spr_n,hi_n,dist,runs_area,psv_min_kmh,psv_amp_kmh,referencia
2022,CRB,38,50,35.0,43.0,-8.0,11,-12,1.3157894736842106,Meio,15925000.0,16.583400759422503,7.0,1.3851220405091595,-0.06933256682494893,30.154885451341297,26.416666666666668,34,62.01729246611939,0.4663136931073007,0,100.0,181.09637752104953,1600000.0,3500000.0,26.888327585369407,47.89187351241075,46.26865671641791,1,0.9260526315789472,1.3728947368421054,20.592894736842105,0.0973336456714939,0.1027899520070572,46.71300191037034,45.52973684210526,49.43447368421052,10.857631578947368,-2,13,15,3.787878787878788,226,7.96022283803705,51.60188051798787,9662.081180231018,2.6631878338083004,27.55,3.91,False
2022,Ponte Preta,38,49,34.0,36.0,-2.0,12,-13,1.2894736842105263,Meio,20500000.0,16.835935444108635,5.0,1.4515004965870464,-0.16202681237652006,25.183072503213126,25.666666666666668,41,63.58370388174498,0.6633818050715058,0,100.0,180.6321161261057,3850000.0,10075000.0,41.81228217762288,23.8721307535152,76.19047619047619,0,1.0802631578947368,1.1076315789473683,20.63921052631579,0.0953118679566047,0.0996559989073534,44.98490029062784,46.81710526315789,53.92289473684211,6.543947368421052,4,18,14,4.830917874396135,200,9.745674854759782,59.87326885057482,9427.894801181385,3.246969197258553,25.64,4.399999999999999,False
2022,Vila Nova,38,47,28.0,31.0,-3.0,13,-15,1.236842105263158,Meio,8900000.0,16.00156183470237,14.0,1.2321863376098037,0.0046557676533542924,29.85154216297231,27.069767441860463,40,59.83527246123711,2.513392962499705,1,100.0,185.09990534038022,1800000.0,6900000.0,10.499610601090318,31.805630944233357,53.03030303030303,2,1.0268421052631578,0.9642105263157896,21.415,0.0888947805720251,0.0837604867784434,57.02584111794638,50.49157894736842,46.76552631578947,10.406842105263156,8,17,9,2.1052631578947367,201,8.28596484754902,53.39231927913653,9660.93223305415,2.698740170722877,26.12,4.18,False
2022,Chapecoense,38,45,37.0,39.0,-2.0,14,-17,1.1842105263157894,Meio,13875000.0,16.445599217596772,9.0,1.348901061189376,-0.16469053487358654,27.65894822666123,26.31578947368421,34,59.867232879386926,13.996680821984674,4,100.0,184.8101100693029,3150000.0,8050000.0,21.03529067213355,30.878117830819544,74.57627118644068,2,1.116842105263158,1.1007894736842103,21.13815789473684,0.0830392695008447,0.0958915253385656,52.73194431501404,44.06657894736842,50.11631578947369,9.300263157894738,-7,10,17,3.431372549019608,179,8.478138418599038,55.87344759289712,9862.828566697342,3.703274088378619,26.64,3.890000000000001,False
2022,Novorizontino,38,44,44.0,49.0,-5.0,15,-18,1.1578947368421053,Meio,11300000.0,16.240313283682568,11.0,1.2949418857807853,-0.13704714893867997,28.271849572073023,27.647058823529413,34,57.68800466971495,5.625547232221034,2,100.0,178.48787891563725,2350000.0,5725000.0,10.188247884035412,39.48827706975387,50.943396226415096,2,1.3407894736842103,1.2489473684210526,20.41,0.0981367341839285,0.104648150384911,49.48572932553298,43.30815789473685,49.54315789473684,8.973684210526315,-4,12,16,3.4482758620689653,177,7.475761682605935,51.060272943091405,9573.149076265348,2.017675061798436,26.46,3.3299999999999983,False
2022,Tombense,37,44,37.0,46.0,-9.0,16,-18,1.1891891891891893,Meio,3950000.0,15.189226136877304,20.0,1.0186648187515188,0.17052437043767044,29.397106793362642,26.72972972972973,31,68.68972235752557,5.725767169995129,1,100.0,180.92380513402355,900000.0,2900000.0,16.288358499756455,32.528007793472966,63.26530612244898,1,1.014864864864865,1.33,21.42810810810811,0.1007106729827318,0.0956620201781966,53.71067976176335,44.56243243243243,48.30945945945946,12.106486486486489,-1,15,16,3.4965034965034967,221,8.497033473184272,53.52070201945002,9366.385256093472,2.356101772998141,27.33,3.580000000000002,False
2022,CSA,38,42,29.0,37.0,-8.0,17,-20,1.105263157894737,Cai,13750000.0,16.436549382076855,10.0,1.3465223221646054,-0.2412591642698685,29.458380268013208,27.31111111111111,40,62.60030151242523,1.7191071341730293,0,100.0,180.10747718003495,3675000.0,6100000.0,11.965666488352866,47.61464766814181,75.0,3,1.0894736842105264,1.2557894736842106,20.282894736842103,0.0941820027848421,0.0884672060590648,55.60917572610357,46.40657894736842,48.38947368421052,10.296315789473685,-2,8,10,1.5151515151515151,208,8.968099224943925,58.62884884385983,9986.98125781236,3.746068448579965,26.63,4.530000000000001,False
2022,Brusque,38,34,21.0,38.0,-17.0,18,-28,0.8947368421052632,Cai,4375000.0,15.291417077773852,19.0,1.045525591917353,-0.15078874981208978,30.02321522789074,28.53846153846154,33,59.46422106914444,0.1785929769518523,0,100.0,179.32647428872926,1800000.0,3800000.0,2.546156630867624,48.63762519609026,65.21739130434783,2,1.1181578947368422,1.0423684210526316,21.381315789473685,0.0871593874391862,0.0851809581966112,57.15840044797598,44.93526315789474,52.03526315789473,10.178421052631576,1,11,10,2.150537634408602,195,8.48615449469005,55.84421809824504,9674.729688857811,3.2570015257267686,26.3,3.759999999999998,False
2022,Operário-PR,38,34,31.0,53.0,-22.0,19,-28,0.8947368421052632,Cai,10925000.0,16.206564298945928,13.0,1.2860710033362661,-0.39133416123100295,31.332701272023385,26.829787234042552,38,62.37894581207954,5.753924250264903,1,100.0,180.69570198309236,1400000.0,2925000.0,8.548335427909613,64.9589709469949,49.122807017543856,1,0.8873684210526316,1.471578947368421,22.31157894736842,0.0749845645494706,0.1040915334032288,45.25128571435806,43.33552631578947,49.90263157894736,10.578157894736842,-14,11,25,1.020408163265306,205,8.240942347473935,53.63106249366961,9611.25646561844,2.1536445810951625,26.88,4.120000000000001,False
2022,Náutico,38,30,32.0,65.0,-33.0,20,-32,0.7894736842105263,Cai,13925000.0,16.449196343777622,8.0,1.349846561735168,-0.5603728775246417,28.35806467204795,25.52,48,49.809803543913716,11.23603620955316,3,100.0,182.82671951278456,7025000.0,12625000.0,23.58917565485362,36.05787750385208,64.61538461538461,3,1.0023684210526316,1.5123684210526316,22.35236842105263,0.0826028110606283,0.1102929054993227,50.28290948135882,46.72552631578947,49.92631578947368,9.53763157894737,-12,9,21,2.380952380952381,185,8.147444800185983,55.23391217025961,9870.601475962803,3.1799555345755404,25.63,3.6000000000000014,False
2023,Vitória,38,72,50.0,31.0,19.0,1,8,1.894736842105263,Sobe,14025000.0,16.456352009373035,9.0,1.3517274203389018,0.5430094217663612,27.373037002739515,27.714285714285715,33,60.88519275495102,1.8817393755726266,1,100.0,180.6725701277154,7175000.0,12075000.0,12.993633565907864,19.435243263560974,57.8125,0,1.39,1.1126315789473684,20.02947368421053,0.1129648701130491,0.0828453832888817,50.37226576313263,46.20842105263158,52.015263157894736,10.01842105263158,14,20,6,3.763440860215054,167,7.690317077416483,50.99272092645237,9170.950870837452,2.7278631152889306,27.24,2.6000000000000014,True
2023,Juventude,38,65,42.0,31.0,11.0,2,1,1.7105263157894737,Sobe,16825000.0,16.638376433495065,5.0,1.3995723342235191,0.31095398156595455,27.941795373305457,26.102564102564102,33,68.13565553053628,6.382978723404255,1,100.0,181.20931408916167,5400000.0,12250000.0,20.81016497403612,28.813014107807547,84.61538461538461,1,1.2197368421052632,1.016052631578947,20.24447368421053,0.0936346570831355,0.1026371153661666,50.19040516270433,44.67526315789474,52.319210526315786,9.082368421052632,7,19,12,4.046242774566474,170,9.546118319175072,58.6276089829839,9676.376514226711,2.931581674299627,27.31,4.200000000000003,True
2023,Criciúma,38,64,45.0,33.0,12.0,3,0,1.6842105263157894,Sobe,10900000.0,16.204273347199372,12.0,1.2854688292623395,0.39874169705344986,29.60573581473903,28.766666666666666,30,71.04060913705584,7.761882787263498,2,100.0,182.20633992659717,3225000.0,5425000.0,14.074757729580064,53.744808491001386,50.0,0,1.13,1.23,19.48263157894737,0.0963673900274132,0.0971015995957946,50.62822617698779,45.225,48.62578947368421,10.92921052631579,3,14,11,2.6595744680851063,219,8.706498461099033,56.21714963407383,9780.046049345385,3.235790530221333,26.62,4.09,True
2023,Atlético-GO,38,64,56.0,45.0,11.0,4,0,1.6842105263157894,Sobe,24525000.0,17.0152035634157,2.0,1.4986209188703423,0.18558960744544706,25.886160714285715,24.742857142857144,30,66.16956904971771,0.1596112156657217,0,100.0,182.70571716589862,4900000.0,12900000.0,16.93784691616838,7.065774114395979,60.0,3,1.2992105263157894,1.391315789473684,18.82263157894737,0.1088131366827187,0.1234089470471049,48.10350775724737,45.08684210526316,54.35999999999999,8.72578947368421,-1,15,16,3.225806451612903,181,9.344818653767971,57.85338324281312,9765.073660109598,3.092890534276653,27.96,2.3099999999999987,True
2023,Sport,38,63,59.0,40.0,19.0,5,-1,1.6578947368421053,Meio,17900000.0,16.70031127081098,4.0,1.415851836120754,0.24204290072135137,29.273967426217737,26.57894736842105,32,63.53051327603591,13.477697219954866,4,100.0,179.85183085817934,4300000.0,11350000.0,14.449992797810534,43.26835357948816,56.25,0,1.3363157894736843,1.1018421052631575,19.145263157894732,0.1120258259440575,0.1031662165155015,45.48883292670974,45.372894736842106,49.81157894736842,9.60842105263158,7,20,13,4.435483870967742,186,7.486344132792997,49.631523237152095,9560.359928374137,4.18867981089666,25.13,5.190000000000001,True
2023,Novorizontino,38,63,48.0,30.0,18.0,6,-1,1.6578947368421053,Meio,13900000.0,16.44739939810092,10.5,1.3493742365976384,0.30852050024446687,29.882607976170775,28.677419354838708,28,70.75615296349203,1.6720136758541555,1,100.0,182.8202548403111,4550000.0,7550000.0,6.121349788071096,60.55312273142402,65.85365853658537,0,1.7126315789473685,0.8610526315789473,20.00526315789474,0.1079079115375807,0.0849682081696298,51.81949642883324,50.235263157894735,49.073157894736845,8.12578947368421,6,13,7,3.703703703703704,180,9.430695818490706,58.057788317275886,9852.177324048822,2.724808632907824,28.52,2.030000000000001,True
2023,Mirassol,38,63,42.0,31.0,11.0,7,-1,1.6578947368421053,Meio,14900000.0,16.51687177091569,7.0,1.3676349711705669,0.29025976567153844,28.691755233494362,27.193548387096776,27,72.72514345942147,6.942264902213374,1,100.0,181.09829307568438,4800000.0,9150000.0,21.424054338915564,34.9361751961588,70.83333333333334,1,1.4052631578947368,0.951578947368421,19.367105263157896,0.1104927960398817,0.0902958170999966,53.70032401379151,48.51342105263158,54.896842105263154,8.35,5,17,12,1.818181818181818,187,9.006909438376736,58.80085422934402,9848.364303602271,3.2773306710699286,25.41,4.870000000000001,True
2023,Vila Nova,38,61,49.0,30.0,19.0,8,-3,1.605263157894737,Meio,10475000.0,16.164502023772474,14.0,1.2750149819085275,0.3302481759862095,27.756020417749664,27.28125,30,74.30599185573007,0.5561372891215823,0,100.0,181.7585569786741,4250000.0,6700000.0,15.33216986620128,30.634089586969168,69.81132075471697,3,1.5189473684210526,0.9842105263157894,20.01921052631579,0.1027022087401038,0.1019576858470047,52.623111322801726,46.07342105263158,48.79052631578947,9.005263157894737,-7,8,15,2.450980392156863,186,8.224359676063,53.28892410118472,9382.559772263769,3.132902979942182,27.57,2.3299999999999983,True
2023,Guarani,38,57,42.0,33.0,9.0,9,-7,1.5,Meio,14200000.0,16.46875252257149,8.0,1.354986881199535,0.14501311880046508,26.98013537875438,25.387096774193548,27,69.95764325147535,4.666381115553017,2,100.0,179.9317323718494,4100000.0,8500000.0,11.398248619836284,26.054159527888824,66.66666666666666,1,1.158421052631579,1.1255263157894737,20.598157894736843,0.1077212082564657,0.0805924542549823,50.3610184769059,43.33973684210527,49.41973684210527,13.317105263157895,-1,10,11,3.0303030303030303,188,8.163056716411422,52.819533479916295,9656.509242215565,2.709107915639775,27.34,3.4800000000000004,False
2023,CRB,38,57,45.0,39.0,6.0,10,-7,1.5,Meio,13900000.0,16.44739939810092,10.5,1.3493742365976384,0.15062576340236156,29.47103534008169,28.216216216216218,31,65.08923617532828,7.52959127057518,1,100.0,180.92257147931096,2600000.0,5200000.0,13.253652672461623,57.377011281671905,60.71428571428571,1,1.2194736842105265,1.2868421052631578,20.159473684210525,0.0940256815230938,0.0969418785478336,52.0605654797956,45.24131578947369,50.173947368421054,9.495,-5,12,17,4.375,189,8.603368717866463,53.90835751138618,9451.013461081477,2.746953136870151,27.73,2.5700000000000003,False
2023,Ceará,38,50,40.0,45.0,-5.0,11,-14,1.3157894736842106,Meio,35475000.0,17.38433878101038,1.0,1.5956476930671757,-0.27985821938296507,28.061707892666725,26.15,37,53.08309748062915,5.460956711362687,1,100.0,180.42255921685168,4850000.0,19900000.0,27.225908226233006,33.835196956340184,66.10169491525424,3,1.2747368421052632,1.316578947368421,20.26473684210526,0.1035073819629486,0.1023629680093954,46.15062287530513,45.368947368421054,53.4478947368421,8.295,4,15,11,2.926829268292683,189,9.497059170656328,57.47237551749765,9379.964202901056,3.673738310999116,26.62,4.439999999999998,False
2023,Botafogo-SP,38,47,25.0,42.0,-17.0,12,-17,1.236842105263158,Meio,8600000.0,15.967272761223736,16.0,1.223173493450667,0.013668611812490905,25.905926553464216,25.0,31,63.759981211836546,15.587130108031939,3,100.0,183.32774687833805,1825000.0,5100000.0,30.049318929074683,23.149365899483325,65.38461538461539,1,0.9036842105263156,1.2307894736842109,21.09842105263158,0.081324723810354,0.0964627951597765,49.682281727560365,42.72210526315789,44.470263157894735,11.29657894736842,0,11,11,2.0,204,9.405267690971185,57.931031892656975,9631.706290330603,2.984661079223792,27.02,5.23,False
2023,Avaí,38,44,31.0,48.0,-17.0,13,-20,1.1578947368421053,Meio,20300000.0,16.826131444012017,3.0,1.448923526256774,-0.2910287894146686,29.60644822148239,27.270833333333332,43,53.94267350362721,15.59819466433517,4,100.0,181.11490275100755,4050000.0,9925000.0,12.500295375599613,39.07937333112786,64.17910447761194,2,1.078684210526316,1.5778947368421052,20.669473684210526,0.0970506297605857,0.1153807720938479,48.24878396327589,44.23210526315789,50.24842105263158,9.99157894736842,-11,8,19,0.0,214,9.234689394983002,58.715715787708575,9783.63909235363,2.577566467221195,27.37,3.0,False
2023,Ituano,38,42,33.0,38.0,-5.0,14,-22,1.105263157894737,Meio,6225000.0,15.644084000315045,20.0,1.1382236933964398,-0.03296053550170286,28.14621789333124,25.595238095238095,35,60.25795763814933,3.556975505857295,1,100.0,179.2229597046579,1575000.0,6200000.0,20.511182108626198,31.309904153354633,75.43859649122807,1,1.001842105263158,1.1897368421052632,20.06710526315789,0.0909947584337249,0.0969903233591314,48.58169371907762,44.51157894736842,49.77657894736842,8.315263157894737,-5,8,13,1.408450704225352,171,8.647631722626175,57.21805257389351,9902.99592716932,2.8595535398571785,26.86,4.02,False
2023,Ponte Preta,38,42,24.0,35.0,-11.0,15,-22,1.105263157894737,Meio,10675000.0,16.18341511707896,13.0,1.2799862670803126,-0.17472310918557565,25.761791920559695,25.54054054054054,36,62.323596980636694,3.9711191335740073,1,100.0,181.24490333258106,2200000.0,7150000.0,33.33724037695157,13.40662947161142,56.52173913043478,3,1.0015789473684211,1.2671052631578947,21.46710526315789,0.0915401704305688,0.0956758024960957,51.875835230434205,43.21052631578947,46.92473684210527,10.95342105263158,-4,7,11,2.097902097902098,260,9.11984100586773,56.62207663641968,9447.636690439596,2.479825069526507,25.37,4.82,False
2023,Chapecoense,38,40,38.0,43.0,-5.0,16,-24,1.0526315789473684,Meio,16325000.0,16.60820823312677,6.0,1.3916426568978695,-0.3390110779505011,26.40602429415627,26.73170731707317,37,55.98364233694029,10.699106301835641,3,100.0,180.85505581089953,4150000.0,7825000.0,21.439566246237966,15.454775197004158,72.54901960784314,2,1.1636842105263157,1.4131578947368422,20.268157894736845,0.0947131899557298,0.0938530987668573,52.72510209724169,47.43394736842105,50.33947368421053,10.01421052631579,5,15,10,3.2432432432432434,198,7.706265652303049,52.41854926830432,9644.93506696037,3.2928110209296397,26.39,3.849999999999998,False
2023,Sampaio Corrêa,38,39,31.0,43.0,-12.0,17,-25,1.0263157894736843,Cai,8500000.0,15.955576721460545,17.0,1.2200992026352449,-0.19378341316156056,28.17874236672718,27.784313725490197,43,56.34968611950709,4.59660544059521,2,100.0,180.4241624030368,200000.0,1250000.0,21.090444082771448,49.52569169960474,75.75757575757575,3,1.0742105263157895,1.2781578947368422,21.498947368421053,0.0831020008415111,0.1146230921426354,41.331084850821696,44.60526315789474,50.62973684210527,9.381842105263155,-6,7,13,2.3391812865497075,190,7.652945064557403,50.6958825140553,9261.495298654569,2.387762161994494,26.2,4.890000000000001,False
2023,Tombense,38,37,37.0,50.0,-13.0,18,-27,0.9736842105263158,Cai,6950000.0,15.754252217540975,19.0,1.1671812846176195,-0.19349707409130368,30.519477209844183,26.76923076923077,31,64.25263157894737,5.51812865497076,1,100.0,183.17562254259502,900000.0,3375000.0,17.646783625730993,45.5812865497076,67.3469387755102,2,1.2573684210526317,1.210263157894737,19.88684210526316,0.0948613779625506,0.0993501402278492,46.87162467735223,48.68368421052632,50.63815789473684,11.681842105263158,-4,12,16,1.9900497512437807,200,8.897065063405815,54.97440004326826,9222.65997394378,3.6656670809708247,27.58,4.020000000000003,False
2023,Londrina,38,31,31.0,58.0,-27.0,19,-33,0.8157894736842105,Cai,7700000.0,15.856730886823913,18.0,1.1941176868641952,-0.37832821317998466,28.488988649839065,26.0,43,55.44024418877671,13.315332237614463,3,100.0,182.18803997967134,800000.0,2675000.0,30.030523597088518,39.72998356421695,78.87323943661971,3,1.1373684210526316,1.3842105263157896,20.795263157894738,0.0951649878973795,0.1018799526379919,45.031807238849694,43.51315789473684,47.19052631578948,10.372105263157897,-4,16,20,2.9661016949152543,210,10.460649691340954,62.36690633608434,9693.071098315237,4.149005801877399,26.15,4.09,False
2023,ABC,38,28,28.0,51.0,-23.0,20,-36,0.7368421052631579,Cai,9400000.0,16.056220247240233,15.0,1.2465532394888115,-0.5097111342256536,27.196356275303643,27.115384615384617,45,47.21982607884736,0.832303639288462,0,100.0,182.72859682038117,1550000.0,3800000.0,24.348961368987947,38.4048679271676,64.28571428571429,3,1.0089473684210526,1.363157894736842,21.15921052631579,0.1009825681069876,0.0994032244833634,52.5198220975881,45.21894736842105,46.84815789473684,11.526052631578947,-3,10,13,1.818181818181818,205,7.446367198832255,50.02579425370983,9541.09498190271,2.7601252427080807,26.96,4.34,False
