ano,clube,pos,J,V,E,D,GP,GC,pts,SG,posse,passes,passes_certos,passes_pct,xg,remates,remates_baliza,remates_baliza_pct,dist_remate,ppda,intensidade,passe_longo_pct,compr_passe,duelos_pct,duelos_aereos_pct,duelos_aereos,cruzamentos,cruz_certos_pct,bolas_paradas,bp_remates,cantos,cantos_remates,livres,livres_remates,atq_posicional,atq_pos_remates,contra_ataques,ca_remates,toques_area,entradas_area,faltas,amarelos,recuperacoes,perdas,passes_frente_pct,passes_frente,passes_terco_final,passes_progressivos,xg_contra,remates_contra,penaltis,penaltis_conv,pontos_casa,pontos_fora,jogos_base,atletas_usados,nucleo_1000,nucleo_300,conc_hhi,share_11,idade_pond,idade_11,valor_total,valor_mediana,valor_11,valor_com_dado,golos_cabeca,penaltis_marcados,golos_sem_penalti,golos_tec,estrangeiros,min_estrangeiros,plantel,tm_valor_total,tm_valor_mediana,tm_idade,tm_altura,tm_com_valor,xg_saldo,finalizacao,defesa_vs_xg,gp_jogo,gc_jogo,subiu,caiu,faixa,clean_sheets,brancos,goleadas_pro,goleadas_con,val_ataque,val_defesa,val_goleiro,val_meio,aprovG6,aprovMeio,aprovZ6,pts1t,pts2t,pts10ini,pts10fim,maxSemVencer,maxVitorias,ptsAposDerrota,formacoes,formPrincipal,formPrincipalPct,pctArtilheiro,marcadores,pctTop3,gkDefesas,gkEvitados,pctFicou,novos,fis_atletas,fis_minutos,fis_psv99,fis_distance_p90,fis_m_per_min,fis_running_distance_p90,fis_hsr_distance_p90,fis_hsr_count_p90,fis_sprint_distance_p90,fis_sprint_count_p90,fis_hi_distance_p90,fis_high_accel_p90,fis_high_decel_p90,fis_cod_count_p90,sh_ataque,sh_defesa,sh_goleiro,sh_meio,xg_por_remate,xg_por_remate_contra,bp_conv
2022,Cruzeiro,1,38,23,9,6,57,26,78,31,61.55657894736842,463.8421052631579,385.5263157894737,82.73342105263157,1.253157894736842,14.368421052631579,4.526315789473684,32.022368421052626,21.07578947368421,6.028947368421052,15.975526315789475,10.710263157894737,21.66578947368421,47.30605263157895,45.84368421052631,37.63157894736842,21.81578947368421,28.988684210526316,28.657894736842106,4.131578947368421,6.921052631578948,1.894736842105263,2.263157894736842,0.39473684210526316,35.6578947368421,8.631578947368421,1.4210526315789473,0.6578947368421053,17.657894736842106,28.763157894736842,13.236842105263158,2.026315789473684,83.21052631578948,104.10526315789474,73.45973684210526,153.97368421052633,72.1842105263158,84.26315789473684,1.0434210526315788,10.763157894736842,2.0,2.0,48,30,38,45,14,26,49.248783257943245,66.66909249690707,26.52179608470999,27.443146672488446,26750000.0,600000.0,12200000.0,30,9.0,2.0,51.0,53.0,7,26.351793901462777,63,29750000.0,375000.0,23.825396825396826,1.801639344262295,32,0.20973684210526322,0.24684210526315797,0.3592105263157893,1.5,0.6842105263157895,True,False,sobe,17,6,4,0,7850000.0,13900000.0,800000.0,4200000.0,53.333333333333336,66.66666666666666,83.33333333333334,42,36,25,19,4,8,2.0,6,3-4-3,55.26315789473685,20.754716981132077,21,43.39622641509434,78.26,-0.035,,,21,29815.640000000003,28.779998068128002,9670.587300839425,107.45153873604592,1323.1545282442369,523.9003512753709,50.4269140927379,190.57014796932077,9.97124690263231,714.4736627119189,6.879495965875625,16.10685569050337,31.945761818294024,29.345794392523366,51.96261682242991,2.990654205607477,15.700934579439252,0.08721611721611722,0.09694376528117357,14.416896235078053
2022,Grêmio,2,38,17,14,7,50,26,65,24,50.10868421052632,405.44736842105266,337.36842105263156,82.14315789473685,1.3973684210526316,12.789473684210526,4.7894736842105265,36.91421052631579,20.69763157894737,8.936052631578947,16.12578947368421,9.477105263157895,19.673684210526318,50.74263157894737,47.046578947368424,41.36842105263158,14.868421052631579,33.74421052631579,27.105263157894736,3.3947368421052633,5.342105263157895,1.368421052631579,2.5,0.5789473684210527,31.36842105263158,7.526315789473684,2.3684210526315788,1.0789473684210527,16.763157894736842,24.289473684210527,13.789473684210526,1.868421052631579,85.10526315789474,106.21052631578948,73.40526315789474,140.78947368421052,54.21052631578947,69.73684210526316,0.8278947368421052,10.5,7.0,6.0,45,20,38,35,12,25,52.83942780312548,68.83970489604292,26.47997317236754,26.34041309431021,39950000.0,1100000.0,20200000.0,24,5.0,3.0,29.0,31.0,10,37.95305164319249,61,49775000.0,1200000.0,24.049180327868854,1.8140983606557377,30,0.5694736842105264,-0.08157894736842097,0.14368421052631575,1.3157894736842106,0.6842105263157895,True,False,sobe,18,13,5,0,16350000.0,5450000.0,4900000.0,13250000.0,36.666666666666664,56.25,75.0,33,32,14,18,5,3,2.0,8,4-2-3-1,47.368421052631575,22.58064516129032,13,48.38709677419355,71.83,-0.077,,,17,23306.54,28.915530795218853,9973.570061446271,110.81743307243373,1349.9734911059297,536.1387395512161,53.70762171047269,189.88944176184023,10.531071240089691,726.030773358036,6.853572846934809,15.896154813198352,37.83810674600349,40.926157697121404,13.642052565707132,12.265331664580724,33.166458072590736,0.10925925925925926,0.07884711779448621,12.524271844660195
2022,Bahia,3,38,17,11,10,43,29,62,14,50.291315789473686,369.0,297.63157894736844,79.72894736842105,1.4107894736842106,13.263157894736842,3.8947368421052633,30.44736842105263,19.560526315789474,8.758684210526315,15.628684210526316,12.202105263157895,20.62421052631579,48.604473684210525,46.933684210526316,44.578947368421055,16.55263157894737,31.42,27.5,3.8947368421052633,5.394736842105263,1.605263157894737,2.8684210526315788,0.6578947368421053,30.81578947368421,7.473684210526316,2.1052631578947367,1.0526315789473684,15.31578947368421,22.81578947368421,14.894736842105264,2.0526315789473686,81.1842105263158,104.28947368421052,70.30736842105263,138.18421052631578,54.94736842105263,70.23684210526316,0.911578947368421,11.026315789473685,4.0,4.0,41,21,38,35,18,26,46.389482136454994,62.84489095809851,25.929600588091155,26.236401918353025,19450000.0,550000.0,6150000.0,24,9.0,4.0,37.0,41.0,5,14.680225434942415,64,21700000.0,400000.0,23.78125,1.8145901639344262,27,0.49921052631578955,-0.2792105263157896,0.1484210526315789,1.131578947368421,0.7631578947368421,True,False,sobe,14,11,2,0,9150000.0,8150000.0,750000.0,1400000.0,46.666666666666664,50.0,66.66666666666666,34,28,19,12,5,3,2.3,7,4-2-3-1,52.63157894736842,21.951219512195124,18,51.21951219512195,81.93,0.099,,,20,28345.5,28.934264186555183,9529.79357012577,105.88562301952693,1238.967385637932,483.2307032050943,48.302540629024016,173.18253232082694,9.417120795187948,656.4117076079095,6.549989790266532,16.22815054241414,30.779643396659083,47.04370179948586,41.90231362467866,3.8560411311053984,7.197943444730077,0.10636904761904763,0.08267303102625298,14.162679425837322
2022,Vasco,4,38,17,11,10,48,36,62,12,51.319736842105264,355.10526315789474,288.2631578947368,79.94157894736841,1.0828947368421051,10.236842105263158,3.473684210526316,34.15605263157895,19.165,8.719736842105263,14.855526315789474,12.823684210526316,20.363684210526316,49.62394736842106,49.13789473684211,50.26315789473684,13.552631578947368,35.69421052631579,29.36842105263158,3.6842105263157894,4.947368421052632,1.7894736842105263,3.3157894736842106,0.47368421052631576,27.68421052631579,5.105263157894737,1.631578947368421,0.5789473684210527,13.736842105263158,19.657894736842106,12.289473684210526,2.6578947368421053,80.23684210526316,109.65789473684211,69.40973684210526,127.39473684210526,46.94736842105263,64.89473684210526,1.1352631578947368,12.657894736842104,6.0,6.0,42,20,38,41,15,25,54.25916433076609,71.68473427397063,27.384876090666538,28.882171478389164,33000000.0,500000.0,16950000.0,29,9.0,6.0,40.0,46.0,7,20.868687354277334,53,31125000.0,625000.0,24.22641509433962,1.8190384615384616,32,-0.05236842105263162,0.1802631578947369,0.18789473684210523,1.263157894736842,0.9473684210526315,True,False,sobe,16,10,4,1,6000000.0,6550000.0,550000.0,19900000.0,36.666666666666664,54.166666666666664,69.44444444444444,35,27,18,17,3,4,1.8,5,4-2-3-1,63.1578947368421,21.73913043478261,16,54.347826086956516,79.11,0.243,,,21,33402.56,28.943038341971402,9854.897839878142,109.49908365706104,1366.2891199686492,544.8403523711955,47.0262422790349,173.59655772192312,8.952502514777311,718.435584021105,6.507442905573705,14.838442305020935,31.500665628622475,18.181818181818183,19.848484848484848,1.6666666666666667,60.303030303030305,0.10578406169665809,0.08968814968814968,12.544802867383511
2022,Sampaio Corrêa,5,38,16,10,12,48,42,58,6,43.99921052631579,317.5,254.5,79.3542105263158,1.2107894736842104,12.526315789473685,4.078947368421052,31.70631578947368,21.655,11.337105263157895,14.62421052631579,12.885526315789473,21.10236842105263,48.87973684210527,50.040263157894735,42.36842105263158,12.657894736842104,31.257368421052632,27.63157894736842,3.3684210526315788,4.2894736842105265,1.1578947368421053,3.3684210526315788,0.9210526315789473,27.05263157894737,7.473684210526316,2.1578947368421053,0.7631578947368421,12.157894736842104,19.236842105263158,13.68421052631579,1.8421052631578947,79.60526315789474,101.63157894736842,70.27842105263157,118.65789473684211,48.71052631578947,61.921052631578945,1.3473684210526315,12.026315789473685,7.0,6.0,46,12,38,34,15,27,50.363435973875085,67.8714859437751,28.572942371897227,28.744849219362656,3150000.0,325000.0,1350000.0,8,11.0,7.0,41.0,47.0,2,7.947452460444186,53,4500000.0,250000.0,26.528301886792452,1.8020754716981133,15,-0.13657894736842113,0.05236842105263162,0.2421052631578946,1.263157894736842,1.105263157894737,False,False,meio,9,12,1,2,1500000.0,450000.0,800000.0,400000.0,53.333333333333336,43.75,58.333333333333336,25,33,12,23,5,3,2.1666666666666665,7,4-2-3-1,71.05263157894737,40.42553191489361,13,68.08510638297872,78.0,0.305,,,18,30268.24,28.899949455270605,9186.015889589218,102.06835655459321,1082.4036472223029,426.70984179126367,40.45432508794697,163.2460931028695,8.02505004916044,589.9554946703211,6.293105912335833,14.328273272578784,24.942511341921435,47.61904761904761,14.285714285714285,25.396825396825395,12.698412698412698,0.0966596638655462,0.11203501094091903,12.19047619047619
2022,Ituano,6,38,15,12,11,42,34,57,8,43.78394736842105,329.8421052631579,261.94736842105266,78.43052631578948,1.2907894736842105,11.447368421052632,3.789473684210526,34.427894736842106,19.323947368421056,11.55578947368421,15.45078947368421,13.361578947368422,21.042368421052632,48.194210526315786,47.708684210526314,45.526315789473685,15.473684210526315,36.32157894736842,27.289473684210527,3.736842105263158,4.947368421052632,1.4736842105263157,3.263157894736842,0.8157894736842105,27.05263157894737,6.078947368421052,2.1315789473684212,1.0789473684210527,12.921052631578947,19.0,16.86842105263158,2.5,78.13157894736842,103.89473684210526,68.2421052631579,121.86842105263158,47.23684210526316,63.63157894736842,1.148421052631579,12.18421052631579,4.0,2.0,36,21,38,36,18,30,42.741258468884524,58.71006630500302,28.27484026522001,28.713182751540042,5600000.0,200000.0,2500000.0,19,12.0,4.0,40.0,42.0,3,9.608197709463532,44,6500000.0,350000.0,26.022727272727273,1.8136363636363635,20,0.14236842105263148,-0.18552631578947354,0.25368421052631585,1.105263157894737,0.8947368421052632,False,False,meio,15,10,2,1,1750000.0,2450000.0,400000.0,1000000.0,43.333333333333336,54.166666666666664,50.0,20,37,10,20,6,2,1.9,11,4-2-3-1,36.84210526315789,23.809523809523807,17,45.23809523809524,69.23,-0.117,,,24,32084.239999999998,28.780783163322557,9665.599237784658,107.39654589293686,1250.8770609682513,501.278005544155,49.425068728447364,180.62380406080993,9.503629941055173,681.9028224604978,7.142071702493188,16.742669179634614,33.560044464198,31.25,43.75,7.142857142857142,17.857142857142858,0.11275862068965517,0.0942548596112311,13.69334619093539
2022,Sport,7,38,15,12,11,37,31,57,6,54.17526315789473,430.63157894736844,356.10526315789474,81.89447368421054,1.2457894736842103,12.710526315789474,3.4210526315789473,26.97184210526316,20.971052631578946,8.619736842105263,16.21421052631579,11.512105263157894,20.42578947368421,47.94,48.301842105263155,42.44736842105263,16.289473684210527,29.196578947368423,27.94736842105263,3.9473684210526314,5.684210526315789,1.8421052631578947,2.8157894736842106,0.7368421052631579,29.605263157894736,7.552631578947368,1.2105263157894737,0.47368421052631576,15.342105263157896,24.57894736842105,13.026315789473685,2.0789473684210527,84.97368421052632,107.71052631578948,71.33526315789473,143.10526315789474,56.31578947368421,75.23684210526316,0.8823684210526316,11.789473684210526,1.0,1.0,44,13,38,37,16,32,43.97350727488013,58.74166565644321,27.876203176142564,28.3946673270596,12850000.0,300000.0,7300000.0,20,8.0,1.0,36.0,37.0,7,13.669535701297129,55,16300000.0,425000.0,25.12727272727273,1.8018518518518518,34,0.36342105263157876,-0.2721052631578945,0.06657894736842107,0.9736842105263158,0.8157894736842105,False,False,meio,18,15,2,3,1100000.0,3600000.0,3750000.0,4400000.0,41.66666666666667,47.61904761904761,61.111111111111114,27,30,18,17,6,3,2.3636363636363638,7,4-4-2,42.10526315789473,18.91891891891892,16,45.94594594594595,89.19,0.195,,,26,31035.68,28.717621701860562,9457.293957847869,105.08070956718203,1164.5171480083568,448.099314025019,45.52730060369226,157.94973118359258,8.580470200749588,606.0520402162931,6.571175166775787,14.772854298665276,30.017470881901083,8.560311284046692,28.01556420233463,29.18287937743191,34.24124513618677,0.09801242236024843,0.07484375,14.124293785310735
2022,Criciúma,8,38,14,14,10,43,31,56,12,49.29526315789474,372.2368421052632,301.07894736842104,79.86473684210527,1.389736842105263,13.868421052631579,4.0,30.03026315789474,19.987368421052633,8.807105263157895,15.525526315789474,13.575000000000001,20.69736842105263,48.230526315789476,46.903684210526315,45.526315789473685,15.947368421052632,35.560526315789474,28.394736842105264,4.131578947368421,5.2105263157894735,1.763157894736842,3.6842105263157894,0.9473684210526315,29.68421052631579,8.31578947368421,1.3421052631578947,0.5,15.263157894736842,22.473684210526315,14.263157894736842,2.263157894736842,82.60526315789474,108.6842105263158,69.98973684210527,134.3684210526316,57.26315789473684,71.57894736842105,1.0642105263157895,11.052631578947368,4.0,3.0,38,18,38,38,19,25,48.07945120808938,61.78375803762801,29.132460109549893,30.617700343059784,7100000.0,300000.0,2550000.0,23,12.0,4.0,37.0,40.0,5,7.563705644201001,47,6800000.0,200000.0,26.382978723404257,1.808478260869565,24,0.32552631578947344,-0.2581578947368419,0.248421052631579,1.131578947368421,0.8157894736842105,False,False,meio,13,11,2,0,2000000.0,3100000.0,100000.0,1900000.0,44.44444444444444,52.38095238095239,50.0,24,32,10,18,5,2,2.1,6,4-3-3,71.05263157894737,25.0,13,50.0,79.41,0.166,,,20,29343.07,28.210748023298176,9760.267464897162,108.44683637056382,1313.6327178751233,501.77151425873296,47.06767749250505,147.01778249174336,8.064906003359567,648.7900970143886,6.775857321677656,16.200139041347754,33.13364457774868,28.169014084507044,43.66197183098591,1.4084507042253522,26.76056338028169,0.1002087286527514,0.0962857142857143,14.550509731232623
2022,Londrina,9,38,14,11,13,36,37,53,-1,45.593513513513514,336.5135135135135,268.9189189189189,78.59729729729729,1.0064864864864866,11.162162162162161,3.6216216216216215,33.08810810810811,21.991891891891893,11.131351351351352,14.904864864864866,14.53189189189189,21.155135135135136,47.47189189189189,46.59621621621621,43.0,11.08108108108108,30.322432432432436,30.10810810810811,3.891891891891892,4.378378378378378,1.4864864864864864,3.675675675675676,0.9459459459459459,24.45945945945946,5.648648648648648,1.6216216216216217,0.6486486486486487,11.18918918918919,15.702702702702704,14.324324324324325,2.027027027027027,79.83783783783784,107.64864864864865,68.49054054054054,123.08108108108108,46.648648648648646,64.48648648648648,1.1067567567567569,10.45945945945946,6.0,4.0,30,22,37,43,15,25,51.191679509986244,68.27619624470019,27.517165354330707,28.667506475994465,3525000.0,225000.0,1550000.0,14,7.0,6.0,30.0,35.0,2,0.6081162931556633,63,7200000.0,325000.0,24.349206349206348,1.7990163934426229,21,-0.10027027027027025,-0.059118065433855116,0.13307254623044107,0.9473684210526315,0.9736842105263158,False,False,meio,10,14,1,1,1625000.0,900000.0,400000.0,600000.0,19.444444444444446,50.0,72.72727272727273,28,24,14,12,5,2,1.5833333333333333,7,4-2-3-1,29.72972972972973,20.0,15,45.714285714285715,73.27,0.003,,,19,29336.9,28.716318765786426,9492.323433038257,105.46975676366624,1184.836517900664,463.0887665363415,46.26893375919064,157.19029694684852,8.570955117957247,620.2796216096451,6.6425546564224565,15.580662278563855,30.821819916214732,46.09929078014184,25.53191489361702,11.347517730496454,17.02127659574468,0.09016949152542375,0.10581395348837211,12.926391382405743
2022,Guarani,10,38,13,12,13,33,36,51,-3,51.37052631578947,371.13157894736844,309.7894736842105,82.69052631578947,1.1502631578947369,12.078947368421053,3.973684210526316,34.94210526315789,20.201052631578946,9.53921052631579,15.03,10.417631578947368,20.279473684210526,48.20315789473684,47.58157894736842,45.21052631578947,16.789473684210527,35.6278947368421,28.210526315789473,4.2105263157894735,5.578947368421052,1.6842105263157894,3.0,0.7894736842105263,26.026315789473685,6.2105263157894735,2.026315789473684,0.8157894736842105,13.157894736842104,21.42105263157895,15.18421052631579,2.473684210526316,76.55263157894737,100.05263157894737,74.06947368421052,125.21052631578948,47.68421052631579,63.68421052631579,1.1781578947368423,12.473684210526315,6.0,4.0,33,18,38,41,19,29,42.74504306054352,58.491352876241876,26.557120078498713,26.611977856064417,11450000.0,300000.0,5750000.0,28,10.0,6.0,28.0,32.0,5,6.037041579786582,48,11025000.0,300000.0,25.3125,1.8014583333333334,26,-0.027894736842105416,-0.2818421052631579,0.23078947368421077,0.868421052631579,0.9473684210526315,False,False,meio,16,11,1,1,4575000.0,4000000.0,625000.0,2250000.0,30.555555555555557,42.857142857142854,61.111111111111114,18,33,9,22,7,4,1.7692307692307692,5,4-2-3-1,57.89473684210527,21.875,18,37.5,78.08,0.113,,,25,30194.31,28.861812818375384,9617.190604610603,106.85785442025335,1266.8824480473309,508.03262926028117,48.5973564920013,184.35008212805658,9.191941210115415,692.382818762873,6.3995551148544205,15.01596185837663,30.247995188497434,39.956331877729255,34.93449781659388,5.458515283842795,19.65065502183406,0.09522875816993465,0.09445147679324896,14.925373134328357
