mercado,liga,pos11,jogador,clube,idade,minutos,contrato,valor,nascido_em,passaporte,aderencia,aderencia_ajustada,nivel_overall,rank_na_liga,nota,nota_completa,nivel_bola_parada,nivel_fisico,criterios_com_dado,posse_est,Duelos def/90 PAdj,Aéreos/90 PAdj,Duelos of/90 PAdj,xG per 90,Goals per 90,xG,Goals,sul_americano,ocupa_vaga_estrangeiro,On loan,livre_2027,contrato_vencido,nivel
Exterior,Bahrain,VOL,Rodrigo Yuri,Al Riffa,32.0,1958,,0,Brazil,Brazil,58.3,48.5,77.68,1.0,63.1,True,0.0,,6,70.0,7.43,2.98,3.45,0.32,0.23,6.86,5,True,False,sim,True,False,N1
Exterior,Bulgaria,VOL,Pedro Naressi,Ludogorets,28.0,1859,2026-06-30,0,Brazil,Brazil,71.1,52.3,72.02,2.0,62.2,True,0.0,,6,62.77768972256704,7.48,4.23,2.62,0.09,0.0,1.94,0,True,False,sim,True,True,N1
Exterior,Italia B,VOL,G. Brugman,Pescara,33.0,1476,2026-06-30,2000000,Uruguay,"Uruguay, Italy",58.8,48.6,67.37,1.0,58.0,True,0.0,29.15,6,49.0340178257905,6.64,1.43,3.67,0.03,0.06,0.49,1,True,True,sim,True,True,N1
Exterior,Suiça,VOL,M. Reichmuth,Zürich,22.0,1195,,0,Switzerland,"Switzerland, Chile",44.6,44.4,68.4,1.0,56.4,True,0.0,41.63,6,46.034891284286246,7.33,1.19,7.94,0.02,0.0,0.21,0,True,True,sim,True,False,N2 jovem
Exterior,Mexico,VOL,P. Vite,Pumas UNAM,24.0,3292,2029-07-18,0,Ecuador,Ecuador,57.4,48.2,60.3,3.0,54.2,True,0.0,27.77,6,50.245302578232746,4.91,1.05,5.04,0.06,0.08,2.28,3,True,True,sim,False,False,N1/N2
Exterior,Italia C,VOL,G. Capomaggio,Salernitana,29.0,3101,2028-06-30,0,Argentina,"Argentina, Italy",80.4,55.1,50.46,13.0,52.8,True,0.0,,6,48.5374047127769,5.07,3.78,4.15,0.11,0.15,3.77,5,True,True,sim,False,False,N1
Exterior,Bulgaria,VOL,Lucas Araújo,Botev Plovdiv,27.0,1307,2027-06-30,400000,Brazil,Brazil,60.7,49.2,56.28,5.0,52.7,True,0.0,,6,53.136084411732625,7.91,2.85,4.53,0.08,0.07,1.06,1,True,False,sim,True,False,N1
Exterior,Mexico,VOL,F. Gorriarán,Tigres UANL,31.0,3117,2026-12-31,0,Uruguay,Uruguay,45.6,44.7,58.62,4.0,51.7,True,0.0,25.94,6,55.66098437820196,6.35,1.66,3.94,0.04,0.0,1.34,0,True,True,sim,True,False,N1
Exterior,Italia C,VOL,L. Felippe,Potenza,26.0,2975,2027-06-30,175000,Brazil,"Brazil, Spain",30.0,40.0,63.1,4.0,51.6,True,0.0,,6,47.76513623094081,5.06,0.55,6.08,0.16,0.27,5.37,9,True,False,sim,True,False,N1
Exterior,Portugal B,VOL,Cláudio Falcão,Farense,31.0,2806,2029-06-30,1000000,Brazil,"Brazil, Portugal",75.0,53.5,49.08,6.0,51.3,True,0.0,25.06,6,48.45413246964675,6.41,3.86,3.45,0.08,0.16,2.45,5,True,False,sim,False,False,N1
Exterior,Italia B,VOL,T. Reinhart,Reggiana,25.0,2647,2026-06-30,300000,Argentina,"Argentina, Italy",43.9,44.2,56.89,6.0,50.5,True,0.0,34.07,6,41.273195240031654,4.46,0.84,5.15,0.03,0.1,0.77,3,True,True,sim,True,True,N1/N2
Exterior,Portugal B,VOL,Dani Borges,União de Leiria,23.0,2186,2030-06-30,0,Brazil,Brazil,50.5,46.2,54.39,4.0,50.3,True,0.0,28.79,6,51.641369856182806,5.45,6.26,5.94,0.21,0.25,5.19,6,True,False,sim,False,False,N2 jovem
Exterior,EUA,MED,R. De Paul,Inter Miami,32.0,1539,2029-12-31,0,Argentina,"Argentina, Italy",91.5,58.4,74.02,1.0,66.2,True,0.0,46.34,6,57.21163864216231,3.48,0.21,4.5,0.1,0.23,1.78,4,True,True,sim,False,False,N1
Exterior,Mexico,MED,A. Palavecino,Cruz Azul,29.0,3557,2029-12-31,1800000,Argentina,"Argentina, Spain",96.4,59.9,68.4,3.0,64.2,True,0.0,44.01,6,54.28441341279396,6.92,1.66,6.69,0.16,0.2,6.42,8,True,True,sim,False,False,N1
Exterior,Bahrain,MED,G. Wilson Da Silva Moreira,Khalidiya ,30.0,1437,2026-06-30,0,Brazil,Brazil,81.2,55.4,71.98,1.0,63.7,True,0.0,,6,56.44853015183786,6.61,2.23,7.65,0.12,0.19,1.97,3,True,False,sim,True,True,N1
Exterior,Bahrain,MED,Arthur Rezende,Muharraq,32.0,1839,,500000,Brazil,Brazil,78.4,54.5,69.13,2.0,61.8,True,0.0,,6,56.07172285001273,5.41,1.39,6.33,0.25,0.24,5.16,5,True,False,sim,True,False,N1
