ano,clube,treinador,jogos,ppj,rendimento,sistema,sistema_pct,sistemas,posse,passes_posse,passe_longo,ppda,rec_altas,cruz,contra,posic,entradas,dist_rem,xg,xg_sof,bp,aereos,hi,spr,dist
2022,Criciúma,Claudio Tencati,38,1.4736842105263157,0.3122380378239036,4-3-3,0.71,4-3-3 71% / 4-2-3-1 13% / 4-4-2 8%,-0.12202514960310866,-0.2293505181222064,1.0951535448744514,-0.5069027228970534,0.27366534813297166,0.27341269620354725,-0.6934599173092804,0.26943802348338974,0.3648182954237458,-0.6475325116314711,0.9811898074361112,-0.32941403409991593,0.15283092425180367,0.16299566721540887,0.7661364927525938,0.0063979913041352,0.01931647678962971
2023,Criciúma,Claudio Tencati,38,1.6842105263157894,0.3987416970534498,4-3-1-2,0.45,4-3-1-2 45% / 4-3-3 32% / 4-4-2 5%,-0.4626934748398389,-0.07300576754015439,0.7251567352763101,0.469484773420142,0.4078119434707947,0.013769617265117577,-0.1552219521615538,-0.09332815879375372,0.7533155151188929,-0.831741740335198,-0.26076823250567616,-0.027362722180631297,-0.5167203703795554,-0.11149735525294835,0.06805661684070069,-0.2935547047542856,0.7632303572841772
2026,Botafogo-SP,Claudio Tencati,27,1.1481481481481481,0.0005915618734981,4-2-3-1,0.41,4-2-3-1 41% / 4-1-4-1 30% / 4-3-3 15%,-0.07483373735573842,-1.0144779222368552,1.0003208250552604,-0.5114996611656937,0.8382606627727857,0.7059755940062603,2.015439397092391,0.14140267497073888,0.34018481251922605,-0.680889820541642,-0.4830539587152356,-0.9050187004330599,0.0883520749925619,-0.5122312279032876,,,
2023,Novorizontino,Eduardo Baptista,38,1.6578947368421053,0.3085205002444668,3-4-3,0.68,3-4-3 68% / 3-4-2-1 16% / 5-4-1 8%,-0.31842891954117536,-1.0150096170579277,0.6948896997995924,-1.189680183429636,2.246237435488632,1.7123356772315952,0.004463840121735417,2.2196142658473605,1.4216750176640327,-0.3396403234515201,2.466608733674693,-1.5731116587821885,-2.0297505017080426,1.8190401702157368,0.525040705135735,0.3808150555310672,1.6224933335511638
2024,Novorizontino,Eduardo Baptista,38,1.6842105263157894,0.3963412340840158,5-4-1,0.58,5-4-1 58% / 3-4-3 26% / 4-4-2 8%,-2.064379164227323,-1.774105840269672,1.901830575204886,0.3458538158516605,-0.24116884457342574,0.6140779390335804,0.19906960021843967,0.36410000123245395,-0.3060950104642856,0.3910496226317226,-0.18852283147271065,-1.4004315359856108,-1.5439896548456609,1.5375568923625684,1.3428858951688158,1.0952458152639852,1.1073249347068534
2025,Criciúma,Eduardo Baptista,32,1.75,0.3086291782022829,5-4-1,0.5,5-4-1 50% / 3-4-2-1 28% / 3-4-3 16%,-0.3688307470088306,-0.9072820947670112,1.7109020780287856,-0.9831672628124133,0.5578361506760726,0.42945478542570786,-0.3104794432750979,-0.389165204911129,-0.019937489607667336,-0.18019135508677014,0.9259721395831095,-0.6610226627776201,-0.3715056678067476,0.9720365330401929,1.0489887824277515,0.8617135505779122,0.8879659673083362
2026,Criciúma,Eduardo Baptista,26,1.6923076923076923,0.3656324448684465,3-4-2-1,0.5,3-4-2-1 50% / 3-4-3 38% / 4-1-4-1 4%,0.4202787168657788,-0.3140052635919746,0.7006407973274605,-0.6339791518683324,0.9701768080176072,1.3997327824901962,0.9047903000782479,1.087412572737848,0.9639258409774294,0.11202346229944185,-0.3285799709972789,-0.6545151510684487,0.2690383106590669,0.2608310472266016,1.3563405888542002,1.5332152276100781,1.3537760353702317
2022,Bahia,Guto Ferreira,14,1.7857142857142858,0.3192610071447321,4-2-3-1,0.93,4-2-3-1 93% / 4-5-1 7%,-0.2534454739754546,-0.37670729927089774,0.4765601012486756,-1.0332649040113189,-0.1827876107464761,0.12475303921183203,1.6151785128053917,0.5605932899030365,0.7365298783938082,0.3179105846119993,0.4480554749946152,-1.2937797214189901,-1.4071310138162643,-0.8439685637152542,-0.6308519154057826,-0.827586244051727,-1.1030661563729296
2023,Ceará,Guto Ferreira,11,1.2727272727272727,-0.322920420339903,4-2-3-1,0.91,4-2-3-1 91% / 4-4-2 9%,0.19504489177262738,-0.3678869039672447,0.02804129439433686,-0.9660568649577984,0.3951718904317117,-0.5330762016934002,2.8255795037931772,-0.3541407224115022,0.14091912881557142,-0.27269326627958407,-0.09480072557132027,-0.2177999533791119,0.0027435528521783255,0.2571805658139546,1.206370154356583,1.3618863325984827,-0.4089015124882336
2025,Cuiabá,Guto Ferreira,21,1.4761904761904763,0.0073257231993464,4-2-3-1,0.38,4-2-3-1 38% / 4-4-2 38% / 4-1-4-1 14%,0.33338491883645066,0.10766157732815265,-0.3352284933938004,-0.37843080650511596,1.0055352220975544,-0.04053579793117829,1.5353348840950962,-0.2594335386523839,0.5869589357098153,-0.40076114375974153,0.25894466346876194,-0.6115258880401439,0.04140714578251366,1.47299419940748,-0.4367237745290392,0.25899862347007335,-1.7828169691575426
