ano,clube,treinador,jogos,ppj,rendimento,sistema,sistema_pct,sistemas,posse,passes_posse,passe_longo,ppda,rec_altas,cruz,contra,posic,entradas,dist_rem,xg,xg_sof,bp,aereos,hi,spr,dist
2022,Londrina,Adilson Batista,37,1.4054054054054055,0.2289352083109685,4-2-3-1,0.3,4-2-3-1 30% / 4-4-2 30% / 4-3-3 24%,-1.001553777188281,-0.8572318104711844,1.745112659240086,0.9446478991369204,-0.7293275939426705,-1.6508861178400203,-0.19736053274081714,-1.3173967523333685,-1.6639171582310393,1.0568026429302335,-0.7151323955978548,-0.16140274735880697,1.0327358667739415,0.04997477125918042,-1.0319117949173444,-1.4493458122394824,-0.1386270486584448
2023,Botafogo-SP,Adilson Batista,13,1.3846153846153846,0.1614418911647175,4-2-3-1,0.62,4-2-3-1 62% / 4-4-2 15% / 4-1-4-1 15%,-1.2129474960880502,-1.0417677608240359,1.4816774066277436,1.380013377753626,0.021588100609905053,-0.7918217330766506,0.18052766238279758,0.2801869516943948,-1.004172326593934,1.0192518608890184,-0.6640660008353152,-0.16594243042198725,0.5716212707315249,-0.09830767190836955,-0.022551908005754528,-0.11127416157399748,0.34182905214546416
2022,CSA,Alberto Valentim,10,0.7,-0.6465223221646055,4-2-3-1,0.7,4-2-3-1 70% / 4-4-2 20% / 5-4-1 10%,-0.06482653686942019,0.43816716080957,-0.5866443476623234,0.4248233728347342,0.7817754223587747,0.926920548339127,0.29671910878614544,-0.24208181712838348,0.9419850078899873,-0.3842699494118813,-0.7261379489462952,0.9176105615713013,-0.6661490932339319,-0.9708907198799026,1.1644743252522747,0.18816224542430715,3.3196839109761602
2023,Atlético-GO,Alberto Valentim,12,1.25,-0.2486209188703423,4-2-3-1,0.58,4-2-3-1 58% / 4-4-2 17% / 4-3-3 17%,1.79974248542332,1.3365087525772454,-1.694007215668471,-1.069807475104402,2.1741423181545994,1.827737192983032,-0.8826794503409823,2.2196142658473605,1.5535880773768895,-0.7769399125234596,-0.36999471142828705,0.1437133905126686,-0.37722113841309945,0.38523995138168565,2.0937122042570495,1.5428202662762134,3.210753052878062
2024,Ituano,Alberto Valentim,32,0.96875,-0.3273523683206045,4-2-3-1,0.34,4-2-3-1 34% / 4-3-3 19% / 4-4-2 16%,-1.068901490561591,-0.8881647376209609,0.60829150709986,1.3559174977427733,-0.528750984657603,-1.1632368774264197,1.4801375483187895,-1.0565932998866743,-0.7770446848349762,-0.4290775510631085,-0.13694224665382246,2.978961581422746,-0.5287092170839869,-1.6294574226249567,-0.15528082694566017,-1.0105062398613638,0.6982056794484769
2025,América-MG,Alberto Valentim,17,1.4705882352941178,-0.0128667704529235,4-4-2,0.41,4-4-2 41% / 3-5-2 12% / 4-3-3 12%,0.5532421744282928,0.20871359778254023,0.5187540636514043,0.2976723856313945,-0.38472736459647244,-0.604767701366095,-1.2328292285547806,-0.936659503430156,-0.394785281715524,0.05800746791248347,-0.8431102676394335,-0.24621748709999117,0.8294929095207225,0.7557621383506337,1.2447681883892725,1.649440876586719,0.3268093902494745
2025,Operário-PR,Alex,26,1.3076923076923077,-0.1252151664923608,4-4-2,0.31,4-4-2 31% / 4-2-3-1 23% / 4-3-3 23%,1.4929994655076524,0.36837538941838927,-0.6875259401518661,-1.1817411238386073,-0.015553316285729169,0.19668106332726795,-0.7084476247409508,0.22551136879237163,0.2251552975397778,0.640351702864059,-0.03348394497006534,-1.482099376372384,1.0183262144031366,-1.320184451588737,-0.3668359709268646,-0.6534565350057612,0.4881347186555135
2026,Athletic,Alex,27,1.3703703703703705,0.0515419405106138,4-1-4-1,0.37,4-1-4-1 37% / 4-3-3 22% / 3-4-3 19%,-1.2473867719795313,-0.6060069728122539,0.8978704458967713,1.0885250732742755,-1.6816069280262622,-0.7135244085037962,-0.7111326350625015,-1.2293550375691096,-0.9877799577466273,-0.5582749573359271,-0.7639044020278333,0.20097810242201825,-1.3233147711506825,-0.5822355765733869,,,
2022,Novorizontino,Allan Aal,13,1.0769230769230769,-0.2180188088577084,4-2-3-1,0.46,4-2-3-1 46% / 4-4-2 23% / 4-4-1-1 15%,0.041398084013758975,0.8944191985333155,-1.3211116328428083,-0.3033251550463605,1.0733572299371503,0.20297088950593484,1.1568383353726657,-0.008454966848967807,-0.053682158129960245,0.2952062521478589,-0.1378009431889012,-0.6649915502940033,0.8982087771805578,-2.041046345434298,-0.5512243020271986,-1.229832708895604,0.31615613700629797
2022,Vila Nova,Allan Aal,22,1.5909090909090908,0.3587227532992871,4-2-3-1,0.5,4-2-3-1 50% / 4-4-1-1 23% / 4-4-2 14%,-1.4757487665702569,-0.6310687558366432,-0.2540638127378455,1.327887041575834,-1.5980954105181364,-1.7368713017525992,-0.49389553383378704,-0.932342965681202,-2.1059885325334515,0.6872700672919255,-0.9832568203071256,-1.2291611741887545,-0.44672240388056866,1.074925252508576,,,
