ano,clube,dist_media,dist_max,dist_min,dist_sd,dist_amplitude,hsr_media,hsr_max,hsr_min,hsr_sd,hsr_amplitude,spr_d_media,spr_d_max,spr_d_min,spr_d_sd,spr_d_amplitude,psv_media,psv_max,psv_min,psv_sd,psv_amplitude,jogos,pontos,gp,gc,sg,pos,dist_g4,ppj,faixa,valor_eur,log_valor,posto_valor,ppj_esperado,rendimento
2022,Náutico,0.5133293721562746,0.875,0.17525773195876287,0.25331851551412726,0.6997422680412371,0.5019002514885003,0.8125,0.07142857142857142,0.2855274350023177,0.7410714285714286,0.41365455054067884,0.8131868131868132,0.008928571428571428,0.23779421958295066,0.8042582417582418,0.5069537786969758,0.782608695652174,0.008928571428571428,0.24644481363510354,0.7736801242236025,38,30,32.0,65.0,-33.0,20,-32,0.7894736842105263,Cai,13925000.0,16.449196343777622,8.0,1.349846561735168,-0.5603728775246417
2022,Operário-PR,0.3997217731452678,0.8985507246376812,0.026490066225165563,0.25468943738146754,0.8720606584125156,0.4440705873184311,0.7802197802197802,0.046357615894039736,0.2751216451619569,0.7338621643257405,0.4813160546507403,0.865979381443299,0.052980132450331126,0.2655329637859331,0.8129992489929678,0.5540093169215794,0.9175257731958762,0.0728476821192053,0.2680290649392952,0.8446780910766709,38,34,31.0,53.0,-22.0,19,-28,0.8947368421052632,Cai,10925000.0,16.206564298945928,13.0,1.2860710033362661,-0.39133416123100295
2022,Ponte Preta,0.20380141838482935,0.6086956521739131,0.01098901098901099,0.19544653853306215,0.5977066411849021,0.43418144523902946,0.8839285714285714,0.02197802197802198,0.23746381316274043,0.8619505494505494,0.5075323358917739,0.9107142857142857,0.054945054945054944,0.2705468966448926,0.8557692307692307,0.5595938362385242,0.989010989010989,0.054945054945054944,0.28621217932861714,0.9340659340659341,38,49,34.0,36.0,-2.0,12,-13,1.2894736842105263,Meio,20500000.0,16.835935444108635,5.0,1.4515004965870464,-0.16202681237652006
2022,Sampaio Corrêa,0.1924968357856878,0.6595744680851063,0.006622516556291391,0.18007031091005435,0.6529519515288149,0.2644742730787493,0.648936170212766,0.013245033112582781,0.1717897338923525,0.6356911371001832,0.5060432286167448,0.851063829787234,0.25892857142857145,0.1745340641626303,0.5921352583586625,0.6596884420263663,0.946236559139785,0.3392857142857143,0.1610152100322288,0.6069508448540707,38,58,48.0,42.0,6.0,5,-4,1.5263157894736843,Meio,4500000.0,15.319587954740548,18.0,1.0529302750472498,0.4733855144264345
2022,Sport,0.23032199762736974,0.6923076923076923,0.03571428571428571,0.1912421058883253,0.6565934065934066,0.18772322168121197,0.3917525773195876,0.057971014492753624,0.1297822562871277,0.333781562826834,0.31771570239173147,0.75,0.06382978723404255,0.21775382120863707,0.6861702127659575,0.45949420967771176,0.9017857142857143,0.057971014492753624,0.3185702989137313,0.8438146997929606,38,57,37.0,31.0,6.0,7,-5,1.5,Meio,16300000.0,16.60667566577699,6.0,1.3912398233043755,0.10876017669562454
2022,Tombense,0.2584176587116751,0.723404255319149,0.052980132450331126,0.2491144535324132,0.6704241228688178,0.23695411658114782,0.5,0.019867549668874173,0.1725783093970159,0.48013245033112584,0.3848724611535417,0.7127659574468085,0.0851063829787234,0.25260755245666294,0.6276595744680851,0.6047651444181876,0.9337748344370861,0.18874172185430463,0.2299549793816742,0.7450331125827815,37,44,37.0,46.0,-9.0,16,-18,1.1891891891891893,Meio,3950000.0,15.189226136877304,20.0,1.0186648187515188,0.17052437043767044
2022,Vasco,0.5575146425776224,0.8741721854304636,0.13392857142857142,0.25159293848996517,0.7402436140018922,0.5765275205115754,0.9420289855072463,0.1875,0.28816191779343286,0.7545289855072463,0.5169469833425027,0.8874172185430463,0.09821428571428571,0.2548609934946331,0.7892029328287606,0.6016442175623089,0.8145695364238411,0.25892857142857145,0.14497711122944207,0.5556409649952696,38,62,48.0,36.0,12.0,4,0,1.631578947368421,Sobe,31125000.0,17.253521912749147,2.0,1.5612626272893104,0.0703163200791106
2022,Vila Nova,0.4291691057183608,0.6956521739130435,0.0989010989010989,0.21159490723738325,0.5967510750119446,0.33617259031417845,0.8041237113402062,0.0989010989010989,0.23964553622398604,0.7052226124391073,0.32899280877111,0.6887417218543046,0.043478260869565216,0.19863553572363848,0.6452634609847394,0.45080069661139033,0.8278145695364238,0.13043478260869565,0.20898569577449114,0.6973797869277282,38,47,28.0,31.0,-3.0,13,-15,1.236842105263158,Meio,8900000.0,16.00156183470237,14.0,1.2321863376098037,0.0046557676533542924
2023,ABC,0.4253191713577783,0.6909090909090909,0.12371134020618557,0.21251547582750624,0.5671977507029053,0.23358888500459446,0.5909090909090909,0.02727272727272727,0.16907997078190587,0.5636363636363637,0.3087114076870094,0.7593984962406015,0.045454545454545456,0.266243227358431,0.7139439507860561,0.4387593192709667,0.9398496240601504,0.10309278350515463,0.3251571835369818,0.8367568405549958,38,28,28.0,51.0,-23.0,20,-36,0.7368421052631579,Cai,9400000.0,16.056220247240233,15.0,1.2465532394888115,-0.5097111342256536
2023,Atlético-GO,0.553366982790075,0.9175257731958762,0.04878048780487805,0.2863682123338585,0.8687452853909982,0.5968074202750868,0.9278350515463918,0.0975609756097561,0.26164297972262224,0.8302740759366357,0.5333370358210109,0.975609756097561,0.043859649122807015,0.33592812393919674,0.9317501069747539,0.7421512491909402,1.0,0.2631578947368421,0.22782474347183054,0.736842105263158,38,64,56.0,45.0,11.0,4,0,1.6842105263157894,Sobe,24525000.0,17.0152035634157,2.0,1.4986209188703423,0.18558960744544706
2023,Avaí,0.5814524210228524,0.8859649122807017,0.288135593220339,0.19435360735977997,0.5978293190603627,0.5903722134749292,0.9322033898305084,0.23728813559322035,0.19900122380844656,0.6949152542372881,0.503543205065226,0.847457627118644,0.07518796992481203,0.2253531782997732,0.772269657193832,0.45291353015200464,0.8559322033898306,0.12030075187969924,0.27328247762116453,0.7356314515101313,38,44,31.0,48.0,-17.0,13,-20,1.1578947368421053,Meio,20300000.0,16.826131444012017,3.0,1.448923526256774,-0.2910287894146686
2023,Botafogo-SP,0.41955357722372205,0.7216494845360825,0.14634146341463414,0.19464347831470832,0.5753080211214483,0.4857063425333588,0.8157894736842105,0.07317073170731707,0.2600482274428419,0.7426187419768935,0.6608610757613196,0.9484536082474226,0.20909090909090908,0.29236239505991607,0.7393626991565135,0.6953524767540797,1.0,0.22727272727272727,0.28866239869760585,0.7727272727272727,38,47,25.0,42.0,-17.0,12,-17,1.236842105263158,Meio,8600000.0,15.967272761223736,16.0,1.223173493450667,0.013668611812490905
2023,CRB,0.40613951635608503,0.8144329896907216,0.0975609756097561,0.27006720300171605,0.7168720140809656,0.43169458700195307,0.7216494845360825,0.12371134020618557,0.2197843981956835,0.5979381443298969,0.554462135638763,0.8305084745762712,0.1958762886597938,0.23506330232454256,0.6346321859164774,0.6049231836006437,0.9024390243902439,0.30412371134020616,0.21522598997122092,0.5983153130500378,38,57,45.0,39.0,6.0,10,-7,1.5,Meio,13900000.0,16.44739939810092,10.5,1.3493742365976384,0.15062576340236156
2023,Ceará,0.36541446825391954,0.940677966101695,0.045112781954887216,0.247817065751998,0.8955651841468077,0.5285428992288685,0.8898305084745762,0.09022556390977443,0.2646322621068759,0.7996049445648018,0.5798160738122118,0.9210526315789473,0.1,0.285770263926461,0.8210526315789474,0.611295952475913,0.9385964912280702,0.09090909090909091,0.24833302477016508,0.8476874003189793,38,50,40.0,45.0,-5.0,11,-14,1.3157894736842106,Meio,35475000.0,17.38433878101038,1.0,1.5956476930671757,-0.27985821938296507
2023,Chapecoense,0.5715099732079233,0.8559322033898306,0.2268041237113402,0.20355985695364817,0.6291280796784904,0.439615565927033,0.7818181818181819,0.1440677966101695,0.2215622231308688,0.6377503852080124,0.37468229849001805,0.7627118644067796,0.16101694915254236,0.21411764535491445,0.6016949152542372,0.4368815443211463,0.9830508474576272,0.15254237288135594,0.26345800354537324,0.8305084745762712,38,40,38.0,43.0,-5.0,16,-24,1.0526315789473684,Meio,16325000.0,16.60820823312677,6.0,1.3916426568978695,-0.3390110779505011
2023,Criciúma,0.4890236007585612,0.8898305084745762,0.07317073170731707,0.2636702943904798,0.8166597767672592,0.6015384347055283,0.8947368421052632,0.3170731707317073,0.18349470768525122,0.5776636713735559,0.5888848179358781,0.9181818181818182,0.2457627118644068,0.2377702203587075,0.6724191063174114,0.6302302756433522,0.9636363636363636,0.2288135593220339,0.2655512942496062,0.7348228043143297,38,64,45.0,33.0,12.0,3,0,1.6842105263157894,Sobe,10900000.0,16.204273347199372,12.0,1.2854688292623395,0.39874169705344986
2023,Guarani,0.48113023737139826,0.8292682926829268,0.15789473684210525,0.19107126095587765,0.6713735558408216,0.4048242216786592,0.8536585365853658,0.04878048780487805,0.27831305595693007,0.8048780487804877,0.5352612586632397,0.9661016949152542,0.03508771929824561,0.3293555607797802,0.9310139756170086,0.7061208409859059,0.9661016949152542,0.08771929824561403,0.2713008400214941,0.8783823966696402,38,57,42.0,33.0,9.0,9,-7,1.5,Meio,14200000.0,16.46875252257149,8.0,1.354986881199535,0.14501311880046508
2023,Ituano,0.6029682889348985,0.9512195121951219,0.015037593984962405,0.36313351679974326,0.9361819182101595,0.5384534017800859,1.0,0.06015037593984962,0.30750047913721257,0.9398496240601504,0.5090517902646048,0.926829268292683,0.18556701030927836,0.26681524611570073,0.7412622579834046,0.5098968894857251,0.9172932330827067,0.24742268041237114,0.22652348550995785,0.6698705526703356,38,42,33.0,38.0,-5.0,14,-22,1.105263157894737,Meio,6225000.0,15.644084000315045,20.0,1.1382236933964398,-0.03296053550170286
2023,Juventude,0.5060012277130645,0.9072164948453608,0.14912280701754385,0.3065243044438549,0.7580936878278169,0.6037190334182159,0.845360824742268,0.3333333333333333,0.21967082589517958,0.5120274914089347,0.5828725256981507,0.956140350877193,0.12781954887218044,0.30312609214872904,0.8283208020050126,0.6798058202469305,1.0,0.21804511278195488,0.2879314413964895,0.7819548872180451,38,65,42.0,31.0,11.0,2,1,1.7105263157894737,Sobe,16825000.0,16.638376433495065,5.0,1.3995723342235191,0.31095398156595455
2023,Londrina,0.4852369093156589,0.9024390243902439,0.061855670103092786,0.31047982356836634,0.8405833542871511,0.5001580672972376,0.847457627118644,0.030927835051546393,0.32283972153432405,0.8165297920670976,0.5449082126844516,0.9576271186440678,0.07216494845360824,0.34566429551571004,0.8854621701904596,0.5941779224889536,0.9279661016949152,0.13559322033898305,0.281569935088385,0.7923728813559322,38,31,31.0,58.0,-27.0,19,-33,0.8157894736842105,Cai,7700000.0,15.856730886823913,18.0,1.1941176868641952,-0.37832821317998466
2023,Mirassol,0.5960135868558025,1.0,0.06363636363636363,0.2844153006805839,0.9363636363636364,0.5175841279750174,0.7192982456140351,0.07272727272727272,0.2098485831904096,0.6465709728867624,0.4265945370797377,0.7719298245614035,0.07317073170731707,0.239029817277529,0.6987590928540864,0.5156769402368394,0.7731958762886598,0.024390243902439025,0.2565858137062864,0.7488056323862208,38,63,42.0,31.0,11.0,7,-1,1.6578947368421053,Meio,14900000.0,16.51687177091569,7.0,1.3676349711705669,0.29025976567153844
2023,Novorizontino,0.7723842193286817,0.9690721649484536,0.21052631578947367,0.2300956686730137,0.7585458491589799,0.7388026680365074,0.9072164948453608,0.20300751879699247,0.21901166319816884,0.7042089760483683,0.5446081786678824,0.9278350515463918,0.08270676691729323,0.29454012070733354,0.8451282846290986,0.6006697899737988,0.979381443298969,0.30451127819548873,0.19984900019513185,0.6748701651034803,38,63,48.0,30.0,18.0,6,-1,1.6578947368421053,Meio,13900000.0,16.44739939810092,10.5,1.3493742365976384,0.30852050024446687
2023,Ponte Preta,0.2971647111224974,0.6341463414634146,0.01694915254237288,0.23949654564931572,0.6171971889210418,0.3862378579924339,0.7804878048780488,0.03389830508474576,0.23990320961349412,0.746589499793303,0.5081927115161904,1.0,0.06779661016949153,0.31082118966156946,0.9322033898305084,0.5849479695320163,0.975609756097561,0.07627118644067797,0.3144987703572936,0.899338569656883,38,42,24.0,35.0,-11.0,15,-22,1.105263157894737,Meio,10675000.0,16.18341511707896,13.0,1.2799862670803126,-0.17472310918557565
2023,Sampaio Corrêa,0.3676770047667427,0.7368421052631579,0.007518796992481203,0.23946690542681465,0.7293233082706767,0.3538356393495679,0.6185567010309279,0.007518796992481203,0.1909753159485355,0.6110379040384466,0.44754094529707295,0.8636363636363636,0.05454545454545454,0.30760939051337366,0.8090909090909091,0.580500336065572,0.9473684210526315,0.05454545454545454,0.32876644205730543,0.892822966507177,38,39,31.0,43.0,-12.0,17,-25,1.0263157894736843,Cai,8500000.0,15.955576721460545,17.0,1.2200992026352449,-0.19378341316156056
2023,Sport,0.4923352604980753,0.9385964912280702,0.06140350877192982,0.3328143048096786,0.8771929824561404,0.29404459355782275,0.7456140350877193,0.05084745762711865,0.24035599473969302,0.6947665774606007,0.3334953681281978,0.9035087719298246,0.05084745762711865,0.24229265127004262,0.852661314302706,0.43833218954332287,0.7857142857142857,0.05084745762711865,0.24485083211552003,0.7348668280871671,38,63,59.0,40.0,19.0,5,-1,1.6578947368421053,Meio,17900000.0,16.70031127081098,4.0,1.415851836120754,0.24204290072135137
2023,Tombense,0.18375251823903158,0.37719298245614036,0.030927835051546393,0.1322949705570128,0.34626514740459396,0.2955043932803113,0.6228070175438597,0.020618556701030927,0.22382326406413489,0.6021884608428287,0.4849082704696709,0.9473684210526315,0.15463917525773196,0.2784143029795124,0.7927292457948996,0.561254156191712,0.9824561403508771,0.1958762886597938,0.23686712854767938,0.7865798516910834,38,37,37.0,50.0,-13.0,18,-27,0.9736842105263158,Cai,6950000.0,15.754252217540975,19.0,1.1671812846176195,-0.19349707409130368
2023,Vila Nova,0.2992570050768272,0.5,0.09322033898305085,0.13585384586775728,0.4067796610169492,0.2862611960938198,0.6491228070175439,0.09090909090909091,0.18598917202420004,0.5582137161084529,0.41400379373608354,0.5964912280701754,0.17272727272727273,0.15163462666071767,0.4237639553429027,0.5858147129057214,0.9279661016949152,0.2727272727272727,0.19548287137712203,0.6552388289676425,38,61,49.0,30.0,19.0,8,-3,1.605263157894737,Meio,10475000.0,16.164502023772474,14.0,1.2750149819085275,0.3302481759862095
2023,Vitória,0.1749010333637282,0.6694915254237288,0.00909090909090909,0.19969804142695258,0.6604006163328198,0.3309189255048283,0.5338983050847458,0.00909090909090909,0.17617221838558972,0.5248073959938367,0.4501835109226741,0.8135593220338984,0.03636363636363636,0.24841614499910478,0.777195685670262,0.5532690519812927,0.847457627118644,0.20909090909090908,0.20651552996304423,0.6383667180277349,38,72,50.0,31.0,19.0,1,8,1.894736842105263,Sobe,14025000.0,16.456352009373035,9.0,1.3517274203389018,0.5430094217663612
2024,Amazonas,0.15823645198285105,0.41346153846153844,0.008130081300813009,0.14563631350195472,0.40533145716072544,0.22385674516459994,0.9326923076923077,0.032520325203252036,0.26042651749980167,0.9001719824890557,0.3478506996751668,0.9711538461538461,0.08130081300813008,0.3153021179078742,0.8898530331457161,0.4912015238138725,0.9763779527559056,0.1910569105691057,0.2622764347987579,0.7853210421867999,38,52,31.0,37.0,-6.0,11,-12,1.368421052631579,Meio,9675000.0,16.08505579688012,17.0,1.254132631078651,0.11428842155292807
2024,América-MG,0.7157966907165102,0.8444444444444444,0.3963963963963964,0.1346305167558632,0.44804804804804804,0.6521066252835986,0.9333333333333333,0.22522522522522523,0.22276812179480826,0.7081081081081081,0.5409394530294281,0.9777777777777777,0.14414414414414414,0.23658798359612732,0.8336336336336336,0.49320526175913154,0.8557692307692307,0.12727272727272726,0.211003953859406,0.7284965034965034,38,58,50.0,35.0,15.0,7,-6,1.5263157894736843,Meio,23325000.0,16.96503630469768,5.0,1.4854345116902712,0.040881277783413106
2024,Avaí,0.6103012267190298,0.9606299212598425,0.13821138211382114,0.2599756760078552,0.8224185391460214,0.48306030210677803,0.9459459459459459,0.17307692307692307,0.26699910981935454,0.7728690228690229,0.46159157950256474,0.954954954954955,0.11811023622047244,0.2850600663107142,0.8368447187344825,0.5386360541865151,0.937007874015748,0.14545454545454545,0.25996830321227093,0.7915533285612026,38,53,34.0,32.0,2.0,10,-11,1.394736842105263,Meio,19000000.0,16.759949537130716,8.0,1.4315276869306581,-0.036790844825395075
2024,Botafogo-SP,0.4999549776911982,0.8455284552845529,0.08653846153846154,0.2983289271273206,0.7589899937460913,0.5433463227154411,0.8461538461538461,0.031496062992125984,0.29531531190923793,0.8146577831617201,0.5820410090402408,0.959349593495935,0.11023622047244094,0.31271236253318435,0.849113373023494,0.5474048341923318,0.9636363636363636,0.1910569105691057,0.29038910123121847,0.772579453067258,38,45,36.0,51.0,-15.0,14,-19,1.1842105263157894,Meio,9525000.0,16.06943047897704,18.0,1.2500255339508977,-0.06581500763510828
2024,Brusque,0.4195342685759432,0.8188976377952756,0.07692307692307693,0.2327579941868714,0.7419745608721986,0.4354588839330534,0.8031496062992126,0.044444444444444446,0.23834835592507883,0.7587051618547682,0.42616422186616154,0.8198198198198198,0.06666666666666667,0.27620237374816164,0.7531531531531531,0.5234123590650862,0.943089430894309,0.13942307692307693,0.2839636203950219,0.8036663539712321,38,36,24.0,44.0,-20.0,19,-28,0.9473684210526315,Cai,7500000.0,15.830413578506539,20.0,1.1872002121561005,-0.23983179110346897
2024,CRB,0.49257582160021196,0.8173076923076923,0.09009009009009009,0.2608565244034745,0.7272176022176022,0.47322617176275716,0.875,0.14414414414414414,0.2760171063645727,0.7308558558558559,0.4711618325642716,0.8942307692307693,0.08943089430894309,0.29397305953490754,0.8047998749218261,0.47072339246119743,0.8536585365853658,0.125,0.2566427760073459,0.7286585365853658,38,43,38.0,45.0,-7.0,16,-21,1.131578947368421,Meio,13675000.0,16.43107990627232,11.0,1.3450846766391535,-0.21350572927073252
2024,Ceará,0.22007286699767975,0.6936936936936937,0.019230769230769232,0.19997293785304596,0.6744629244629244,0.27041969596607585,0.9134615384615384,0.038461538461538464,0.2534901086781783,0.875,0.5082225613582441,0.7886178861788617,0.09615384615384616,0.23640069685899298,0.6924640400250156,0.6949386849093975,0.9555555555555556,0.3090909090909091,0.24998959221524825,0.6464646464646465,38,64,59.0,41.0,18.0,4,0,1.6842105263157894,Sobe,24725000.0,17.02332543547305,4.0,1.5007557437491474,0.18345478256664194
2024,Chapecoense,0.4427918490723369,0.8653846153846154,0.038461538461538464,0.2790294062492936,0.826923076923077,0.4689639357932041,0.9230769230769231,0.15384615384615385,0.2961189479685273,0.7692307692307693,0.48295288722117996,0.9038461538461539,0.1111111111111111,0.28940284589782417,0.7927350427350428,0.49919767563060236,0.9807692307692307,0.15555555555555556,0.2732569150237268,0.8252136752136752,37,44,32.0,42.0,-10.0,15,-20,1.1891891891891893,Meio,11425000.0,16.25131449474454,14.0,1.2978335416584255,-0.1086443524692362
2024,Coritiba,0.6974975460384525,0.9212598425196851,0.46153846153846156,0.13684406178018382,0.4597213809812235,0.5986747540703754,0.9555555555555556,0.25961538461538464,0.21350692712350539,0.6959401709401709,0.607379304486564,1.0,0.15384615384615385,0.23848332585936474,0.8461538461538461,0.7051952068960422,1.0,0.33653846153846156,0.22383476736522478,0.6634615384615384,38,50,41.0,44.0,-3.0,13,-14,1.3157894736842106,Meio,32050000.0,17.282807741330952,2.0,1.568960374189456,-0.2531709005052454
2024,Goiás,0.4426035734586723,0.6730769230769231,0.04807692307692308,0.21829626466434207,0.625,0.47633143606592815,0.7884615384615384,0.11538461538461539,0.2300867048597263,0.673076923076923,0.542915352234538,0.9133858267716536,0.25,0.23632415769205656,0.6633858267716536,0.6485248117224304,0.9606299212598425,0.15384615384615385,0.2735014792466085,0.8067837674136886,38,63,56.0,32.0,24.0,6,-1,1.6578947368421053,Meio,28750000.0,17.174148325207632,3.0,1.540399369630597,0.11749536721150822
2024,Guarani,0.3910824738700675,0.8461538461538461,0.09615384615384616,0.25249912636997596,0.75,0.28204038362718986,0.5433070866141733,0.0673076923076923,0.17207675995271896,0.47599939430648097,0.3634645529546624,0.8365384615384616,0.16260162601626016,0.2191123339226782,0.6739368355222014,0.548902104952854,0.9855769230769231,0.19230769230769232,0.2357696299302964,0.7932692307692308,38,33,33.0,53.0,-20.0,20,-31,0.868421052631579,Cai,20600000.0,16.84080163375981,7.0,1.4527795690298229,-0.5843585163982439
2024,Ituano,0.5546397141701539,0.9038461538461539,0.2980769230769231,0.17717056852783789,0.6057692307692308,0.5524539221749707,0.9038461538461539,0.08108108108108109,0.24325567731527448,0.8227650727650728,0.4899215729372249,0.8461538461538461,0.10569105691056911,0.25320238391013533,0.740462789243277,0.5077297041189397,0.9230769230769231,0.08130081300813008,0.2856282398702,0.841776110068793,38,37,43.0,63.0,-20.0,18,-27,0.9736842105263158,Cai,11350000.0,16.244728301891687,15.0,1.2961023683206045,-0.32241815779428873
2024,Mirassol,0.5849342339192541,0.905511811023622,0.16260162601626016,0.2588146627397203,0.7429101850073618,0.43908363157738994,0.7795275590551181,0.10569105691056911,0.21266207394029346,0.6738365021445489,0.37944052005795814,0.6442307692307693,0.13821138211382114,0.17075104499750052,0.5060193871169482,0.5309975066437521,0.8894230769230769,0.17307692307692307,0.2558468624643887,0.7163461538461537,38,67,42.0,26.0,16.0,2,3,1.763157894736842,Sobe,16975000.0,16.647252231409034,9.0,1.401905327660523,0.36125256707631914
